=== Scheduler Fairness Test with PID Logging ===
# Logical CPUs: 12
# CLK_TCK: 100

# Starting Group A (nice 18)

# Starting Group B (nice 10)

# Starting Group C (nice 5)

# Starting Group D (nice -5)
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
# Total PIDs being logged: 449
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747348171.789958131,131011,5614,18,0,0
1747348171.789958131,131011,5615,18,0,0
1747348171.789958131,131011,5616,18,0,0
1747348171.789958131,131011,5618,18,0,0
1747348171.789958131,131011,5621,18,0,0
1747348171.789958131,131011,5625,18,0,0
1747348171.789958131,131011,5627,18,0,0
1747348171.789958131,131011,5631,18,0,0
1747348171.789958131,131011,5634,18,0,0
1747348171.789958131,131011,5638,18,0,0
1747348171.789958131,131011,5642,18,0,0
1747348171.789958131,131011,5647,18,0,0
1747348171.789958131,131011,5651,18,0,0
1747348171.789958131,131011,5656,18,0,0
1747348171.789958131,131011,5661,18,0,0
1747348171.789958131,131011,5666,18,0,0
1747348171.789958131,131012,5671,18,0,0
1747348171.789958131,131011,5617,10,0,0
1747348171.789958131,131011,5619,10,0,0
1747348171.789958131,131011,5622,10,0,0
1747348171.789958131,131011,5626,10,0,0
1747348171.789958131,131011,5630,10,0,0
1747348171.789958131,131011,5635,10,0,0
1747348171.789958131,131011,5639,10,0,0
1747348171.789958131,131011,5643,10,0,0
1747348171.789958131,131011,5646,10,0,1
1747348171.789958131,131011,5650,10,0,0
1747348171.789958131,131011,5654,10,0,0
1747348171.789958131,131011,5658,10,0,0
1747348171.789958131,131011,5664,10,0,0
1747348171.789958131,131011,5669,10,0,1
1747348171.789958131,131012,5674,10,0,0
1747348171.789958131,131012,5679,10,0,0
1747348171.789958131,131012,5683,10,0,0
1747348171.789958131,131012,5688,10,0,0
1747348171.789958131,131012,5692,10,0,1
1747348171.789958131,131012,5696,10,0,1
1747348171.789958131,131012,5700,10,0,1
1747348171.789958131,131012,5704,10,0,0
1747348171.789958131,131012,5708,10,0,1
1747348171.789958131,131012,5713,10,0,0
1747348171.789958131,131012,5716,10,0,0
1747348171.789958131,131012,5720,10,0,0
1747348171.789958131,131012,5724,10,0,0
1747348171.789958131,131012,5729,10,0,0
1747348171.789958131,131012,5733,10,0,0
1747348171.789958131,131012,5738,10,0,0
1747348171.789958131,131012,5742,10,0,0
1747348171.789958131,131012,5746,10,0,1
1747348171.789958131,131012,5750,10,0,0
1747348171.789958131,131012,5754,10,0,0
1747348171.789958131,131012,5758,10,0,1
1747348171.789958131,131012,5764,10,0,1
1747348171.789958131,131012,5768,10,0,0
1747348171.789958131,131012,5773,10,0,0
1747348171.789958131,131012,5777,10,0,0
1747348171.789958131,131012,5782,10,0,0
1747348171.789958131,131012,5787,10,0,0
1747348171.789958131,131012,5791,10,0,0
1747348171.789958131,131012,5795,10,0,1
