=== Scheduler Fairness Test with PID Logging ===
# Logical CPUs: 12
# CLK_TCK: 100

# Starting Group A (nice 18)
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes

# Starting Group B (nice 10)

# Starting Group C (nice 5)

# Starting Group D (nice -5)
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
# Total PIDs being logged: 573
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747601168.153844270,18910,2726,18,0,0
1747601168.153844270,18910,2727,18,0,0
1747601168.153844270,18910,2728,18,0,0
1747601168.153844270,18910,2729,18,0,0
1747601168.153844270,18910,2730,18,0,0
1747601168.153844270,18910,2731,18,0,0
1747601168.153844270,18910,2732,18,0,0
1747601168.153844270,18910,2733,18,0,0
1747601168.153844270,18910,2734,18,0,1
1747601168.153844270,18910,2735,18,0,1
1747601168.153844270,18910,2736,18,0,0
1747601168.153844270,18910,2737,18,0,0
1747601168.153844270,18910,2738,18,0,1
1747601168.153844270,18910,2739,18,0,1
1747601168.153844270,18910,2740,18,0,0
1747601168.153844270,18910,2741,18,0,0
1747601168.153844270,18910,2742,18,0,1
1747601168.153844270,18910,2743,18,0,1
1747601168.153844270,18910,2744,18,0,0
1747601168.153844270,18910,2745,18,0,2
1747601168.153844270,18910,2746,18,0,0
1747601168.153844270,18910,2747,18,0,0
1747601168.153844270,18910,2748,18,0,1
1747601168.153844270,18910,2749,18,0,2
1747601168.153844270,18910,2750,18,0,0
1747601168.153844270,18910,2751,18,0,0
1747601168.153844270,18910,2752,18,0,0
1747601168.153844270,18910,2753,18,0,0
1747601168.153844270,18910,2754,18,0,0
1747601168.153844270,18910,2755,18,0,0
1747601168.153844270,18910,2756,18,0,0
1747601168.153844270,18910,2757,18,0,0
1747601168.153844270,18910,2758,18,0,0
1747601168.153844270,18910,2759,18,0,0
1747601168.153844270,18910,2760,18,0,0
1747601168.153844270,18910,2761,18,0,0
1747601168.153844270,18911,2762,18,0,0
1747601168.153844270,18911,2763,18,0,0
1747601168.153844270,18911,2764,18,0,0
1747601168.153844270,18911,2765,18,0,0
1747601168.153844270,18911,2766,18,0,0
1747601168.153844270,18911,2767,18,0,0
1747601168.153844270,18911,2768,18,0,0
1747601168.153844270,18911,2769,18,0,1
1747601168.153844270,18911,2770,18,0,0
1747601168.153844270,18911,2771,18,0,0
1747601168.153844270,18911,2772,18,0,0
1747601168.153844270,18911,2773,18,0,0
1747601168.153844270,18911,2774,18,1,0
1747601168.153844270,18911,2775,18,0,0
1747601168.153844270,18911,2776,18,0,0
1747601168.153844270,18911,2777,18,0,0
1747601168.153844270,18911,2778,18,0,0
1747601168.153844270,18911,2779,18,0,0
1747601168.153844270,18911,2780,18,0,1
