=== Scheduler Fairness Test with PID Logging ===
# Logical CPUs: 16
# CLK_TCK: 100

# Starting Group A (nice 18)
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes

# Starting Group B (nice 10)

# Starting Group C (nice 5)

# Starting Group D (nice -5)
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes
# Total PIDs being logged: 768
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747594697.660756970,8035,702,18,0,1
1747594697.660756970,8035,703,18,0,1
1747594697.660756970,8035,704,18,0,1
1747594697.660756970,8035,705,18,0,1
1747594697.660756970,8035,706,18,0,1
1747594697.660756970,8035,707,18,0,1
1747594697.660756970,8035,708,18,0,1
1747594697.660756970,8035,709,18,0,1
1747594697.660756970,8035,710,18,0,1
1747594697.660756970,8035,711,18,0,1
1747594697.660756970,8035,712,18,0,1
1747594697.660756970,8035,713,18,0,1
1747594697.660756970,8035,714,18,0,0
1747594697.660756970,8035,715,18,0,0
1747594697.660756970,8035,716,18,0,0
1747594697.660756970,8035,717,18,0,0
1747594697.660756970,8035,718,18,0,0
1747594697.660756970,8035,719,18,0,0
1747594697.660756970,8035,720,18,0,0
1747594697.660756970,8035,721,18,0,0
1747594697.660756970,8035,722,18,0,0
1747594697.660756970,8035,723,18,0,0
1747594697.660756970,8035,724,18,0,0
1747594697.660756970,8035,725,18,0,0
1747594697.660756970,8035,726,18,0,0
1747594697.660756970,8035,727,18,0,0
1747594697.660756970,8035,728,18,0,0
1747594697.660756970,8035,729,18,0,0
1747594697.660756970,8035,730,18,0,0
1747594697.660756970,8035,731,18,0,0
1747594697.660756970,8035,732,18,0,0
1747594697.660756970,8035,733,18,0,0
1747594697.660756970,8035,734,18,0,0
1747594697.660756970,8035,735,18,0,0
1747594697.660756970,8035,736,18,0,0
1747594697.660756970,8035,737,18,0,0
1747594697.660756970,8035,738,18,0,1
1747594697.660756970,8035,739,18,0,1
1747594697.660756970,8035,740,18,0,1
1747594697.660756970,8035,741,18,0,1
1747594697.660756970,8035,742,18,0,1
1747594697.660756970,8035,743,18,0,1
1747594697.660756970,8035,744,18,0,1
1747594697.660756970,8035,745,18,0,0
1747594697.660756970,8035,746,18,0,0
1747594697.660756970,8035,747,18,1,0
1747594697.660756970,8035,748,18,0,0
1747594697.660756970,8035,749,18,0,1
1747594697.660756970,8035,750,18,0,2
1747594697.660756970,8035,751,18,0,2
1747594697.660756970,8035,752,18,0,2
1747594697.660756970,8035,753,18,0,1
1747594697.660756970,8035,754,18,0,2
1747594697.660756970,8035,755,18,0,2
1747594697.660756970,8035,756,18,0,2
1747594697.660756970,8035,757,18,0,1
1747594697.660756970,8035,758,18,1,0
1747594697.660756970,8035,759,18,0,2
1747594697.660756970,8035,760,18,1,0
1747594697.660756970,8035,761,18,0,2
1747594697.660756970,8035,762,18,0,1
1747594697.660756970,8035,763,18,0,1
1747594697.660756970,8035,764,18,0,1
1747594697.660756970,8035,765,18,0,1
1747594697.660756970,8035,766,18,0,1
1747594697.660756970,8035,767,18,0,1
1747594697.660756970,8035,768,18,0,1
1747594697.660756970,8035,769,18,0,1
1747594697.660756970,8035,770,18,0,1
1747594697.660756970,8035,771,18,0,1
1747594697.660756970,8035,772,18,0,1
1747594697.660756970,8035,773,18,0,1
1747594697.660756970,8035,774,18,0,1
1747594697.660756970,8035,775,18,0,1
1747594697.660756970,8035,776,18,1,0
1747594697.660756970,8035,777,18,0,1
1747594697.660756970,8035,778,18,0,1
1747594697.660756970,8035,779,18,0,0
1747594697.660756970,8035,780,18,0,0
1747594697.660756970,8035,781,18,0,1
1747594697.660756970,8035,782,18,0,0
1747594697.660756970,8035,783,18,0,1
1747594697.660756970,8035,784,18,0,0
1747594697.660756970,8035,785,18,0,0
1747594697.660756970,8035,786,18,0,1
1747594697.660756970,8035,787,18,0,0
1747594697.660756970,8035,788,18,0,0
1747594697.660756970,8035,789,18,0,1
1747594697.660756970,8035,790,18,0,1
1747594697.660756970,8035,791,18,0,0
1747594697.660756970,8035,792,18,0,0
1747594697.660756970,8035,793,18,0,0
1747594697.660756970,8035,794,18,0,1
1747594697.660756970,8035,795,18,0,1
1747594697.660756970,8035,796,18,0,0
1747594697.660756970,8035,797,18,0,0
1747594697.660756970,8035,798,18,0,1
1747594697.660756970,8036,799,18,0,1
1747594697.660756970,8036,800,18,0,1
