1747347535 LOGGER STARTED
Sample #1, Timestamp: 1747347535, CPU_Temperature: 49°C, cpu0: 1550000kHz, cpu1: 1550000kHz, cpu10: 1374024kHz, cpu11: 1546865kHz, cpu2: 1550000kHz, cpu3: 1375286kHz, cpu4: 1375006kHz, cpu5: 1546861kHz, cpu6: 3892166kHz, cpu7: 3882668kHz, cpu8: 3892042kHz, cpu9: 1374844kHz, 
Sample #2, Timestamp: 1747347536, CPU_Temperature: 58°C, cpu0: 3667565kHz, cpu1: 3667616kHz, cpu10: 3667618kHz, cpu11: 3667620kHz, cpu2: 3640630kHz, cpu3: 3639261kHz, cpu4: 3641987kHz, cpu5: 3642670kHz, cpu6: 3642665kHz, cpu7: 3642669kHz, cpu8: 3649053kHz, cpu9: 3647020kHz, 
Sample #3, Timestamp: 1747347537, CPU_Temperature: 60°C, cpu0: 3642671kHz, cpu1: 3649340kHz, cpu10: 3642460kHz, cpu11: 3642672kHz, cpu2: 3642659kHz, cpu3: 3642659kHz, cpu4: 3642660kHz, cpu5: 3642668kHz, cpu6: 3642670kHz, cpu7: 3642678kHz, cpu8: 3642670kHz, cpu9: 3647496kHz, 
Sample #4, Timestamp: 1747347539, CPU_Temperature: 61°C, cpu0: 3642669kHz, cpu1: 3642670kHz, cpu10: 3642084kHz, cpu11: 3642668kHz, cpu2: 3642669kHz, cpu3: 3642663kHz, cpu4: 3642596kHz, cpu5: 3642662kHz, cpu6: 3642662kHz, cpu7: 3642678kHz, cpu8: 3642667kHz, cpu9: 3642626kHz, 
Sample #5, Timestamp: 1747347544, CPU_Temperature: 61°C, cpu0: 3642660kHz, cpu1: 3642668kHz, cpu10: 3642663kHz, cpu11: 3642655kHz, cpu2: 3642667kHz, cpu3: 3642625kHz, cpu4: 3642105kHz, cpu5: 3642661kHz, cpu6: 3642670kHz, cpu7: 3642659kHz, cpu8: 3642672kHz, cpu9: 3642660kHz, 
Sample #6, Timestamp: 1747347546, CPU_Temperature: 61°C, cpu0: 3642673kHz, cpu1: 3642674kHz, cpu10: 3642335kHz, cpu11: 3642666kHz, cpu2: 3642670kHz, cpu3: 3642648kHz, cpu4: 3642672kHz, cpu5: 3642675kHz, cpu6: 3642669kHz, cpu7: 3642668kHz, cpu8: 3642668kHz, cpu9: 3642648kHz, 
Sample #7, Timestamp: 1747347547, CPU_Temperature: 61°C, cpu0: 3642662kHz, cpu1: 3642665kHz, cpu10: 3641797kHz, cpu11: 3642657kHz, cpu2: 3642746kHz, cpu3: 3642660kHz, cpu4: 3642668kHz, cpu5: 3642675kHz, cpu6: 3642664kHz, cpu7: 3642669kHz, cpu8: 3642663kHz, cpu9: 3642587kHz, 
Sample #8, Timestamp: 1747347548, CPU_Temperature: 61°C, cpu0: 3642666kHz, cpu1: 3642665kHz, cpu10: 3642658kHz, cpu11: 3642667kHz, cpu2: 3642670kHz, cpu3: 3642569kHz, cpu4: 3642597kHz, cpu5: 3642668kHz, cpu6: 3642664kHz, cpu7: 3642664kHz, cpu8: 3642666kHz, cpu9: 3642537kHz, 
Sample #9, Timestamp: 1747347549, CPU_Temperature: 61°C, cpu0: 3642653kHz, cpu1: 3642672kHz, cpu10: 3642675kHz, cpu11: 3642658kHz, cpu2: 3642662kHz, cpu3: 3642664kHz, cpu4: 3642242kHz, cpu5: 3642668kHz, cpu6: 3642659kHz, cpu7: 3642659kHz, cpu8: 3642675kHz, cpu9: 3642665kHz, 
Sample #10, Timestamp: 1747347549, CPU_Temperature: 61°C, cpu0: 3642661kHz, cpu1: 3642669kHz, cpu10: 3642668kHz, cpu11: 3642664kHz, cpu2: 3642671kHz, cpu3: 3642661kHz, cpu4: 3642224kHz, cpu5: 3642669kHz, cpu6: 3642669kHz, cpu7: 3642675kHz, cpu8: 3642670kHz, cpu9: 3642666kHz, 
Sample #11, Timestamp: 1747347549, CPU_Temperature: 61°C, cpu0: 3642668kHz, cpu1: 3642666kHz, cpu10: 3642040kHz, cpu11: 3642661kHz, cpu2: 3642660kHz, cpu3: 3642664kHz, cpu4: 3642665kHz, cpu5: 3642668kHz, cpu6: 3642674kHz, cpu7: 3642674kHz, cpu8: 3642667kHz, cpu9: 3642665kHz, 
Sample #12, Timestamp: 1747347551, CPU_Temperature: 62°C, cpu0: 3642663kHz, cpu1: 3642661kHz, cpu10: 3642581kHz, cpu11: 3642669kHz, cpu2: 3642666kHz, cpu3: 3642643kHz, cpu4: 3642230kHz, cpu5: 3642672kHz, cpu6: 3642657kHz, cpu7: 3642663kHz, cpu8: 3642664kHz, cpu9: 3642676kHz, 
