1747352807 LOGGER STARTED
Sample #1, Timestamp: 1747352807, CPU_Temperature: 48°C, cpu0: 2049338kHz, cpu1: 1270183kHz, cpu10: 1550000kHz, cpu11: 1556829kHz, cpu2: 1550000kHz, cpu3: 1550000kHz, cpu4: 3892091kHz, cpu5: 1543548kHz, cpu6: 2818774kHz, cpu7: 1550000kHz, cpu8: 3837828kHz, cpu9: 3842141kHz, 
Sample #2, Timestamp: 1747352807, CPU_Temperature: 48°C, cpu0: 3667638kHz, cpu1: 3667631kHz, cpu10: 3663970kHz, cpu11: 3664914kHz, cpu2: 3667643kHz, cpu3: 3666861kHz, cpu4: 3666483kHz, cpu5: 3667643kHz, cpu6: 3667631kHz, cpu7: 3667633kHz, cpu8: 3667626kHz, cpu9: 3667618kHz, 
Sample #3, Timestamp: 1747352807, CPU_Temperature: 57°C, cpu0: 3667621kHz, cpu1: 3667629kHz, cpu10: 3665121kHz, cpu11: 3667636kHz, cpu2: 3667636kHz, cpu3: 3667310kHz, cpu4: 3663832kHz, cpu5: 3667634kHz, cpu6: 3667634kHz, cpu7: 3667623kHz, cpu8: 3667635kHz, cpu9: 3667427kHz, 
Sample #4, Timestamp: 1747352808, CPU_Temperature: 58°C, cpu0: 3667621kHz, cpu1: 3667622kHz, cpu10: 3660006kHz, cpu11: 3667624kHz, cpu2: 3667634kHz, cpu3: 3667434kHz, cpu4: 3667636kHz, cpu5: 3667638kHz, cpu6: 3667630kHz, cpu7: 3667619kHz, cpu8: 3667631kHz, cpu9: 3667504kHz, 
Sample #5, Timestamp: 1747352810, CPU_Temperature: 59°C, cpu0: 3667636kHz, cpu1: 3667633kHz, cpu10: 3666349kHz, cpu11: 3667641kHz, cpu2: 3667634kHz, cpu3: 3666872kHz, cpu4: 3665399kHz, cpu5: 3667620kHz, cpu6: 3667622kHz, cpu7: 3651563kHz, cpu8: 3667632kHz, cpu9: 3665834kHz, 
Sample #6, Timestamp: 1747352811, CPU_Temperature: 59°C, cpu0: 3667638kHz, cpu1: 3667640kHz, cpu10: 3665959kHz, cpu11: 3657536kHz, cpu2: 3653388kHz, cpu3: 3666264kHz, cpu4: 3640614kHz, cpu5: 3640821kHz, cpu6: 3667636kHz, cpu7: 3667642kHz, cpu8: 3667629kHz, cpu9: 3648529kHz, 
Sample #7, Timestamp: 1747352813, CPU_Temperature: 59°C, cpu0: 3642682kHz, cpu1: 3660901kHz, cpu10: 3657743kHz, cpu11: 3644671kHz, cpu2: 3667637kHz, cpu3: 3642389kHz, cpu4: 3640298kHz, cpu5: 3652156kHz, cpu6: 3655933kHz, cpu7: 3643102kHz, cpu8: 3667633kHz, cpu9: 3640645kHz, 
Sample #8, Timestamp: 1747352814, CPU_Temperature: 60°C, cpu0: 3642668kHz, cpu1: 3642674kHz, cpu10: 3643078kHz, cpu11: 3643972kHz, cpu2: 3655099kHz, cpu3: 3648720kHz, cpu4: 3647788kHz, cpu5: 3640670kHz, cpu6: 3642667kHz, cpu7: 3640009kHz, cpu8: 3641230kHz, cpu9: 3643415kHz, 
Sample #9, Timestamp: 1747352816, CPU_Temperature: 60°C, cpu0: 3640330kHz, cpu1: 3647003kHz, cpu10: 3643974kHz, cpu11: 3644216kHz, cpu2: 3646550kHz, cpu3: 3666907kHz, cpu4: 3641798kHz, cpu5: 3641517kHz, cpu6: 3642681kHz, cpu7: 3642691kHz, cpu8: 3647652kHz, cpu9: 3646772kHz, 
Sample #10, Timestamp: 1747352818, CPU_Temperature: 60°C, cpu0: 3642687kHz, cpu1: 3652202kHz, cpu10: 3640451kHz, cpu11: 3642679kHz, cpu2: 3642719kHz, cpu3: 3646731kHz, cpu4: 3641415kHz, cpu5: 3645252kHz, cpu6: 3655863kHz, cpu7: 3661677kHz, cpu8: 3642676kHz, cpu9: 3646739kHz, 
Sample #11, Timestamp: 1747352819, CPU_Temperature: 60°C, cpu0: 3640193kHz, cpu1: 3642669kHz, cpu10: 3641149kHz, cpu11: 3641603kHz, cpu2: 3642680kHz, cpu3: 3642300kHz, cpu4: 3642681kHz, cpu5: 3645821kHz, cpu6: 3642684kHz, cpu7: 3640532kHz, cpu8: 3649207kHz, cpu9: 3646716kHz, 
