1747350341 LOGGER STARTED
Sample #1, Timestamp: 1747350341, CPU_Temperature: 48°C, cpu0: 1550000kHz, cpu1: 1550000kHz, cpu10: 3799472kHz, cpu11: 1550000kHz, cpu2: 1550000kHz, cpu3: 1550000kHz, cpu4: 1550000kHz, cpu5: 3871592kHz, cpu6: 3874547kHz, cpu7: 1547083kHz, cpu8: 1548464kHz, cpu9: 3889258kHz, 
Sample #2, Timestamp: 1747350341, CPU_Temperature: 48°C, cpu0: 1506958kHz, cpu1: 3667621kHz, cpu10: 3667620kHz, cpu11: 3667620kHz, cpu2: 3667613kHz, cpu3: 3667612kHz, cpu4: 3667616kHz, cpu5: 3667618kHz, cpu6: 3667617kHz, cpu7: 3667606kHz, cpu8: 3667606kHz, cpu9: 3667228kHz, 
Sample #3, Timestamp: 1747350342, CPU_Temperature: 59°C, cpu0: 3642302kHz, cpu1: 3645470kHz, cpu10: 3639166kHz, cpu11: 3651765kHz, cpu2: 3649493kHz, cpu3: 3647631kHz, cpu4: 3644727kHz, cpu5: 3645758kHz, cpu6: 3667615kHz, cpu7: 3667620kHz, cpu8: 3642665kHz, cpu9: 3645469kHz, 
Sample #4, Timestamp: 1747350343, CPU_Temperature: 60°C, cpu0: 3644311kHz, cpu1: 3644316kHz, cpu10: 3642307kHz, cpu11: 3656393kHz, cpu2: 3657584kHz, cpu3: 3643747kHz, cpu4: 3646737kHz, cpu5: 3642654kHz, cpu6: 3642667kHz, cpu7: 3645895kHz, cpu8: 3655667kHz, cpu9: 3642221kHz, 
Sample #5, Timestamp: 1747350346, CPU_Temperature: 60°C, cpu0: 3642669kHz, cpu1: 3647822kHz, cpu10: 3642663kHz, cpu11: 3637767kHz, cpu2: 3642671kHz, cpu3: 3642668kHz, cpu4: 3641523kHz, cpu5: 3650165kHz, cpu6: 3642658kHz, cpu7: 3642665kHz, cpu8: 3653586kHz, cpu9: 3642214kHz, 
Sample #6, Timestamp: 1747350349, CPU_Temperature: 60°C, cpu0: 3642672kHz, cpu1: 3642672kHz, cpu10: 3642424kHz, cpu11: 3642663kHz, cpu2: 3640608kHz, cpu3: 3642565kHz, cpu4: 3642521kHz, cpu5: 3642660kHz, cpu6: 3640592kHz, cpu7: 3646418kHz, cpu8: 3642661kHz, cpu9: 3649812kHz, 
Sample #7, Timestamp: 1747350350, CPU_Temperature: 60°C, cpu0: 3642679kHz, cpu1: 3642665kHz, cpu10: 3642675kHz, cpu11: 3642673kHz, cpu2: 3654623kHz, cpu3: 3644356kHz, cpu4: 3642534kHz, cpu5: 3653567kHz, cpu6: 3641421kHz, cpu7: 3653438kHz, cpu8: 3654558kHz, cpu9: 3646024kHz, 
Sample #8, Timestamp: 1747350351, CPU_Temperature: 60°C, cpu0: 3640303kHz, cpu1: 3642658kHz, cpu10: 3642767kHz, cpu11: 3642033kHz, cpu2: 3646744kHz, cpu3: 3642643kHz, cpu4: 3642666kHz, cpu5: 3642672kHz, cpu6: 3638932kHz, cpu7: 3645290kHz, cpu8: 3661334kHz, cpu9: 3659340kHz, 
Sample #9, Timestamp: 1747350352, CPU_Temperature: 60°C, cpu0: 3645873kHz, cpu1: 3642671kHz, cpu10: 3638417kHz, cpu11: 3642672kHz, cpu2: 3639920kHz, cpu3: 3642650kHz, cpu4: 3642598kHz, cpu5: 3638568kHz, cpu6: 3642674kHz, cpu7: 3642668kHz, cpu8: 3642659kHz, cpu9: 3642293kHz, 
Sample #10, Timestamp: 1747350352, CPU_Temperature: 61°C, cpu0: 3642672kHz, cpu1: 3642676kHz, cpu10: 3642666kHz, cpu11: 3642672kHz, cpu2: 3642667kHz, cpu3: 3641463kHz, cpu4: 3642469kHz, cpu5: 3642669kHz, cpu6: 3642672kHz, cpu7: 3642672kHz, cpu8: 3639807kHz, cpu9: 3648418kHz, 
Sample #11, Timestamp: 1747350353, CPU_Temperature: 61°C, cpu0: 3642667kHz, cpu1: 3642672kHz, cpu10: 3642372kHz, cpu11: 3642661kHz, cpu2: 3647148kHz, cpu3: 3642662kHz, cpu4: 3642523kHz, cpu5: 3642664kHz, cpu6: 3642673kHz, cpu7: 3652009kHz, cpu8: 3642668kHz, cpu9: 3642665kHz, 
