1747352132 LOGGER STARTED
Sample #1, Timestamp: 1747352132, CPU_Temperature: 48°C, cpu0: 1519798kHz, cpu1: 1438563kHz, cpu10: 3887741kHz, cpu11: 3879536kHz, cpu2: 1550000kHz, cpu3: 2589193kHz, cpu4: 3796218kHz, cpu5: 1550000kHz, cpu6: 1518200kHz, cpu7: 2505750kHz, cpu8: 3766035kHz, cpu9: 3609711kHz, 
Sample #2, Timestamp: 1747352132, CPU_Temperature: 48°C, cpu0: 3667626kHz, cpu1: 3667637kHz, cpu10: 3667579kHz, cpu11: 3667626kHz, cpu2: 3667635kHz, cpu3: 3666786kHz, cpu4: 3667462kHz, cpu5: 3667641kHz, cpu6: 3667619kHz, cpu7: 3667639kHz, cpu8: 3667596kHz, cpu9: 3667437kHz, 
Sample #3, Timestamp: 1747352132, CPU_Temperature: 57°C, cpu0: 3667632kHz, cpu1: 3667631kHz, cpu10: 3667607kHz, cpu11: 3667634kHz, cpu2: 3667632kHz, cpu3: 3667510kHz, cpu4: 3667651kHz, cpu5: 3667626kHz, cpu6: 3667643kHz, cpu7: 3667627kHz, cpu8: 3667634kHz, cpu9: 3667452kHz, 
Sample #4, Timestamp: 1747352133, CPU_Temperature: 58°C, cpu0: 3667626kHz, cpu1: 3667636kHz, cpu10: 3667247kHz, cpu11: 3667639kHz, cpu2: 3667640kHz, cpu3: 3667193kHz, cpu4: 3667398kHz, cpu5: 3665983kHz, cpu6: 3667627kHz, cpu7: 3667616kHz, cpu8: 3667636kHz, cpu9: 3667187kHz, 
Sample #5, Timestamp: 1747352134, CPU_Temperature: 59°C, cpu0: 3667627kHz, cpu1: 3667634kHz, cpu10: 3667292kHz, cpu11: 3667175kHz, cpu2: 3667623kHz, cpu3: 3667071kHz, cpu4: 3667304kHz, cpu5: 3658729kHz, cpu6: 3651303kHz, cpu7: 3667635kHz, cpu8: 3667631kHz, cpu9: 3667516kHz, 
Sample #6, Timestamp: 1747352136, CPU_Temperature: 59°C, cpu0: 3667630kHz, cpu1: 3667649kHz, cpu10: 3667168kHz, cpu11: 3656292kHz, cpu2: 3667635kHz, cpu3: 3648309kHz, cpu4: 3653334kHz, cpu5: 3666202kHz, cpu6: 3667628kHz, cpu7: 3667618kHz, cpu8: 3667622kHz, cpu9: 3667390kHz, 
Sample #7, Timestamp: 1747352137, CPU_Temperature: 59°C, cpu0: 3639999kHz, cpu1: 3646650kHz, cpu10: 3653905kHz, cpu11: 3667641kHz, cpu2: 3650355kHz, cpu3: 3655932kHz, cpu4: 3666854kHz, cpu5: 3645867kHz, cpu6: 3654688kHz, cpu7: 3643960kHz, cpu8: 3649771kHz, cpu9: 3653655kHz, 
Sample #8, Timestamp: 1747352139, CPU_Temperature: 60°C, cpu0: 3647595kHz, cpu1: 3642632kHz, cpu10: 3654041kHz, cpu11: 3647493kHz, cpu2: 3641154kHz, cpu3: 3649633kHz, cpu4: 3641120kHz, cpu5: 3641480kHz, cpu6: 3651974kHz, cpu7: 3644953kHz, cpu8: 3656253kHz, cpu9: 3642112kHz, 
Sample #9, Timestamp: 1747352140, CPU_Temperature: 60°C, cpu0: 3650411kHz, cpu1: 3645932kHz, cpu10: 3666945kHz, cpu11: 3667633kHz, cpu2: 3643413kHz, cpu3: 3646553kHz, cpu4: 3647288kHz, cpu5: 3667636kHz, cpu6: 3667648kHz, cpu7: 3667627kHz, cpu8: 3642700kHz, cpu9: 3653370kHz, 
Sample #10, Timestamp: 1747352142, CPU_Temperature: 60°C, cpu0: 3656069kHz, cpu1: 3650259kHz, cpu10: 3642668kHz, cpu11: 3647475kHz, cpu2: 3646333kHz, cpu3: 3650145kHz, cpu4: 3642618kHz, cpu5: 3640946kHz, cpu6: 3642668kHz, cpu7: 3649720kHz, cpu8: 3642685kHz, cpu9: 3642242kHz, 
Sample #11, Timestamp: 1747352143, CPU_Temperature: 60°C, cpu0: 3648421kHz, cpu1: 3646135kHz, cpu10: 3646689kHz, cpu11: 3655980kHz, cpu2: 3651887kHz, cpu3: 3639245kHz, cpu4: 3648552kHz, cpu5: 3642680kHz, cpu6: 3642675kHz, cpu7: 3642689kHz, cpu8: 3651939kHz, cpu9: 3642000kHz, 
Sample #12, Timestamp: 1747352145, CPU_Temperature: 60°C, cpu0: 3642686kHz, cpu1: 3645177kHz, cpu10: 3642604kHz, cpu11: 3657706kHz, cpu2: 3642685kHz, cpu3: 3642090kHz, cpu4: 3642672kHz, cpu5: 3640589kHz, cpu6: 3642692kHz, cpu7: 3655674kHz, cpu8: 3647066kHz, cpu9: 3646053kHz, 
Sample #13, Timestamp: 1747352147, CPU_Temperature: 60°C, cpu0: 3642675kHz, cpu1: 3642692kHz, cpu10: 3645920kHz, cpu11: 3642101kHz, cpu2: 3642682kHz, cpu3: 3654358kHz, cpu4: 3641394kHz, cpu5: 3642688kHz, cpu6: 3646374kHz, cpu7: 3642692kHz, cpu8: 3642687kHz, cpu9: 3653760kHz, 
Sample #14, Timestamp: 1747352148, CPU_Temperature: 60°C, cpu0: 3642704kHz, cpu1: 3642683kHz, cpu10: 3642672kHz, cpu11: 3640827kHz, cpu2: 3642677kHz, cpu3: 3648604kHz, cpu4: 3641700kHz, cpu5: 3666111kHz, cpu6: 3642678kHz, cpu7: 3646489kHz, cpu8: 3646932kHz, cpu9: 3640952kHz, 
Sample #15, Timestamp: 1747352150, CPU_Temperature: 60°C, cpu0: 3652894kHz, cpu1: 3642678kHz, cpu10: 3652492kHz, cpu11: 3642695kHz, cpu2: 3642684kHz, cpu3: 3642434kHz, cpu4: 3647833kHz, cpu5: 3656268kHz, cpu6: 3639070kHz, cpu7: 3642682kHz, cpu8: 3642681kHz, cpu9: 3646852kHz, 
Sample #16, Timestamp: 1747352151, CPU_Temperature: 60°C, cpu0: 3642668kHz, cpu1: 3642682kHz, cpu10: 3654564kHz, cpu11: 3642025kHz, cpu2: 3644109kHz, cpu3: 3642062kHz, cpu4: 3642547kHz, cpu5: 3642692kHz, cpu6: 3642675kHz, cpu7: 3642688kHz, cpu8: 3642682kHz, cpu9: 3642042kHz, 
Sample #17, Timestamp: 1747352153, CPU_Temperature: 60°C, cpu0: 3642683kHz, cpu1: 3639251kHz, cpu10: 3658956kHz, cpu11: 3642684kHz, cpu2: 3642675kHz, cpu3: 3642479kHz, cpu4: 3642651kHz, cpu5: 3641089kHz, cpu6: 3642682kHz, cpu7: 3642682kHz, cpu8: 3642679kHz, cpu9: 3642121kHz, 
Sample #18, Timestamp: 1747352154, CPU_Temperature: 60°C, cpu0: 3656503kHz, cpu1: 3651987kHz, cpu10: 3642333kHz, cpu11: 3642682kHz, cpu2: 3642412kHz, cpu3: 3642085kHz, cpu4: 3642665kHz, cpu5: 3641309kHz, cpu6: 3642692kHz, cpu7: 3642680kHz, cpu8: 3642683kHz, cpu9: 3653486kHz, 
