=== Scheduler Starvation Test ===
# Logical CPUs: 12
# CLK_TCK: 100

# Starting high-priority load (nice -10)

# Starting victim group (nice 19)
Running in process mode with 24 groups using 8 file descriptors each (== 192 tasks)
Each sender will pass 120000 messages of 512 bytes
Running in process mode with 2 groups using 8 file descriptors each (== 16 tasks)
Each sender will pass 120000 messages of 512 bytes
# High-priority PIDs: 192
# Victim PIDs: 16
# Total PIDs being logged: 208
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747351334.684438127,50691,925,-10,4,62
1747351334.684438127,50691,927,-10,4,62
1747351334.684438127,50691,929,-10,5,61
1747351334.684438127,50691,931,-10,4,64
1747351334.684438127,50691,933,-10,4,74
1747351334.684438127,50691,935,-10,4,75
1747351334.684438127,50691,937,-10,3,76
1747351334.684438127,50691,939,-10,3,76
1747351334.684438127,50691,941,-10,5,60
1747351334.684438127,50691,943,-10,4,61
1747351334.684438127,50692,945,-10,5,61
1747351334.684438127,50692,947,-10,4,61
1747351334.684438127,50692,949,-10,4,71
1747351334.684438127,50692,952,-10,3,76
1747351334.684438127,50692,954,-10,5,72
1747351334.684438127,50692,955,-10,2,74
1747351334.684438127,50692,956,-10,4,59
1747351334.684438127,50692,957,-10,4,59
1747351334.684438127,50692,958,-10,3,60
1747351334.684438127,50692,959,-10,4,60
1747351334.684438127,50692,960,-10,5,70
1747351334.684438127,50692,961,-10,5,70
1747351334.684438127,50692,962,-10,4,70
1747351334.684438127,50692,963,-10,2,73
1747351334.684438127,50692,964,-10,5,62
1747351334.684438127,50692,965,-10,5,62
1747351334.684438127,50692,966,-10,4,64
1747351334.684438127,50692,967,-10,4,63
1747351334.684438127,50692,968,-10,3,79
1747351334.684438127,50692,969,-10,3,76
1747351334.684438127,50692,970,-10,4,75
1747351334.684438127,50692,971,-10,3,75
1747351334.684438127,50692,972,-10,3,60
1747351334.684438127,50692,973,-10,3,59
1747351334.684438127,50692,974,-10,5,58
1747351334.684438127,50692,975,-10,4,59
1747351334.684438127,50692,976,-10,4,71
1747351334.684438127,50692,977,-10,3,70
1747351334.684438127,50692,978,-10,3,70
1747351334.684438127,50692,979,-10,2,73
1747351334.684438127,50692,980,-10,4,60
1747351334.684438127,50692,981,-10,3,61
1747351334.684438127,50692,982,-10,5,58
1747351334.684438127,50692,983,-10,5,59
1747351334.684438127,50692,984,-10,3,73
1747351334.684438127,50692,985,-10,3,72
1747351334.684438127,50692,986,-10,5,70
1747351334.684438127,50692,987,-10,2,76
1747351334.684438127,50692,988,-10,3,61
1747351334.684438127,50692,989,-10,3,62
1747351334.684438127,50692,990,-10,5,59
1747351334.684438127,50692,991,-10,4,60
1747351334.684438127,50692,992,-10,1,74
1747351334.684438127,50692,993,-10,3,72
1747351334.684438127,50692,994,-10,4,71
1747351334.684438127,50692,995,-10,4,72
1747351334.684438127,50692,996,-10,4,60
1747351334.684438127,50692,997,-10,5,61
1747351334.684438127,50692,998,-10,4,60
1747351334.684438127,50692,999,-10,4,61
1747351334.684438127,50692,1000,-10,4,73
1747351334.684438127,50692,1001,-10,4,73
1747351334.684438127,50692,1002,-10,5,71
1747351334.684438127,50692,1003,-10,4,71
1747351334.684438127,50692,1004,-10,5,60
1747351334.684438127,50692,1005,-10,4,62
1747351334.684438127,50692,1006,-10,4,62
1747351334.684438127,50692,1007,-10,3,63
1747351334.684438127,50692,1008,-10,3,75
1747351334.684438127,50692,1009,-10,3,74
1747351334.684438127,50692,1010,-10,3,74
1747351334.684438127,50692,1011,-10,6,71
1747351334.684438127,50692,1012,-10,3,63
1747351334.684438127,50692,1013,-10,2,63
1747351334.684438127,50692,1014,-10,4,62
1747351334.684438127,50692,1015,-10,3,63
1747351334.684438127,50692,1016,-10,5,72
