Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.1.0-34-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

11:39:29      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:30        0         -     24387      0.00      0.93  |__stress-ng-cpu
11:39:30        0     24388         -      0.00      0.93  stress-ng-cpu
11:39:30        0         -     24388      0.00      0.93  |__stress-ng-cpu
11:39:30        0     24389         -      0.00      0.93  stress-ng-cpu
11:39:30        0         -     24389      0.00      0.93  |__stress-ng-cpu
11:39:30        0     24390         -      0.00      0.93  stress-ng-cpu
11:39:30        0         -     24390      0.00      0.93  |__stress-ng-cpu
11:39:30        0     24391         -      0.00      3.74  stress-ng-cpu
11:39:30        0         -     24391      0.00      3.74  |__stress-ng-cpu
11:39:30        0     24392         -      0.93      1.87  pidstat
11:39:30        0         -     24392      0.93      1.87  |__pidstat

11:39:30      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:31        0        15         -     13.00      0.00  rcu_preempt
11:39:31        0         -        15     13.00      0.00  |__rcu_preempt
11:39:31        0        17         -      6.00      0.00  kworker/0:1-events_power_efficient
11:39:31        0         -        17      6.00      0.00  |__kworker/0:1-events_power_efficient
11:39:31        0        31         -      1.00      0.00  ksoftirqd/3
11:39:31        0         -        31      1.00      0.00  |__ksoftirqd/3
11:39:31        0       111         -      3.00      0.00  ksoftirqd/19
11:39:31        0         -       111      3.00      0.00  |__ksoftirqd/19
11:39:31        0       215         -      2.00      0.00  kcompactd0
11:39:31        0         -       215      2.00      0.00  |__kcompactd0
11:39:31        0       240         -      1.00      0.00  kworker/2:1-mm_percpu_wq
11:39:31        0         -       240      1.00      0.00  |__kworker/2:1-mm_percpu_wq
11:39:31        0       248         -      1.00      0.00  kworker/10:1-mm_percpu_wq
11:39:31        0         -       248      1.00      0.00  |__kworker/10:1-mm_percpu_wq
11:39:31        0       249         -      1.00      0.00  kworker/11:1-mm_percpu_wq
11:39:31        0         -       249      1.00      0.00  |__kworker/11:1-mm_percpu_wq
11:39:31        0       252         -      1.00      0.00  kworker/15:1-mm_percpu_wq
11:39:31        0         -       252      1.00      0.00  |__kworker/15:1-mm_percpu_wq
11:39:31        0       319         -      1.00      0.00  kworker/12:1H-kblockd
11:39:31        0         -       319      1.00      0.00  |__kworker/12:1H-kblockd
11:39:31        0       546         -      3.00      0.00  usb-storage
11:39:31        0         -       546      3.00      0.00  |__usb-storage
11:39:31        0       645         -      1.00      0.00  kworker/28:2-events
11:39:31        0         -       645      1.00      0.00  |__kworker/28:2-events
11:39:31        0       680         -      1.00      0.00  kworker/3:2-mm_percpu_wq
11:39:31        0         -       680      1.00      0.00  |__kworker/3:2-mm_percpu_wq
11:39:31        0       806         -      1.00      0.00  kworker/19:2-mm_percpu_wq
11:39:31        0         -       806      1.00      0.00  |__kworker/19:2-mm_percpu_wq
11:39:31        0     20234         -      2.00      0.00  kworker/12:0-events_freezable_power_
11:39:31        0         -     20234      2.00      0.00  |__kworker/12:0-events_freezable_power_
11:39:31        0     24360         -      0.00      3.00  stress-ng-cpu
11:39:31        0         -     24360      0.00      3.00  |__stress-ng-cpu
11:39:31        0     24369         -      0.00      3.00  stress-ng-cpu
11:39:31        0         -     24369      0.00      4.00  |__stress-ng-cpu
11:39:31        0     24372         -      0.00      1.00  stress-ng-cpu
11:39:31        0         -     24372      0.00      1.00  |__stress-ng-cpu
11:39:31        0     24373         -      0.00      6.00  stress-ng-cpu
11:39:31        0         -     24373      0.00      6.00  |__stress-ng-cpu
11:39:31        0     24374         -      0.00      1.00  stress-ng-cpu
11:39:31        0         -     24374      0.00      1.00  |__stress-ng-cpu
11:39:31        0     24376         -      0.00      1.00  stress-ng-cpu
11:39:31        0         -     24376      0.00      1.00  |__stress-ng-cpu
11:39:31        0     24379         -      0.00      1.00  stress-ng-cpu
11:39:31        0         -     24379      0.00      1.00  |__stress-ng-cpu
11:39:31        0     24380         -      0.00      4.00  stress-ng-cpu
11:39:31        0         -     24380      0.00      4.00  |__stress-ng-cpu
11:39:31        0     24381         -      0.00      5.00  stress-ng-cpu
