Scehdulre Latency test
Current CPU threads:  12
Starting hackbench..
cyclictest latency measurement:
# /dev/cpu_dma_latency set to 0us
policy: fifo: loadavg: 413.68 196.96 74.40 596/1248 3912          

T: 6 ( 3907) P:80 I:200 C:    518 Min:   5301 Act:    6437 Avg:    6849 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    536 Min:   4749 Act:    5856 Avg:    6207 Max:   33139
T: 8 ( 3909) P:80 I:200 C:    566 Min:   4769 Act:    5527 Avg:    6430 Max:   10806
T: 9 ( 3910) P:80 I:200 C:    562 Min:   4845 Act:    5728 Avg:    6484 Max:   39235
T:10 ( 3911) P:80 I:200 C:    560 Min:   4485 Act:    6549 Avg:    6301 Max:   17949
T:11 ( 3912) P:80 I:200 C:    410 Min:   4909 Act:    5540 Avg:    5936 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 913/1248 3912          

T: 0 ( 3901) P:80 I:200 C:    956 Min:   4256 Act:    6037 Avg:    6220 Max:   42638
T: 1 ( 3902) P:80 I:200 C:    667 Min:   4889 Act:    5778 Avg:    6366 Max:   30495
T: 2 ( 3903) P:80 I:200 C:    587 Min:   4922 Act:    6595 Avg:    6372 Max:   14846
T: 3 ( 3904) P:80 I:200 C:    661 Min:   4667 Act:    6278 Avg:    6704 Max:   75927
T: 4 ( 3905) P:80 I:200 C:    930 Min:   4878 Act:    5805 Avg:    6773 Max:   83334
T: 5 ( 3906) P:80 I:200 C:    666 Min:   5064 Act:    5923 Avg:    6689 Max:   34260
T: 6 ( 3907) P:80 I:200 C:    626 Min:   5285 Act:    6953 Avg:    6818 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    644 Min:   4667 Act:    7374 Avg:    6284 Max:   53738
T: 8 ( 3909) P:80 I:200 C:    674 Min:   4769 Act:    6434 Avg:    6440 Max:   12296
T: 9 ( 3910) P:80 I:200 C:    670 Min:   4845 Act:    5322 Avg:    6434 Max:   39235
T:10 ( 3911) P:80 I:200 C:    668 Min:   4485 Act:    5632 Avg:    6284 Max:   17949
T:11 ( 3912) P:80 I:200 C:    518 Min:   4894 Act:    6757 Avg:    5954 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 922/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1013 Min:   4256 Act:    6024 Avg:    6204 Max:   42638
T: 1 ( 3902) P:80 I:200 C:    724 Min:   4889 Act:    6116 Avg:    6350 Max:   30495
T: 2 ( 3903) P:80 I:200 C:    643 Min:   4922 Act:    5266 Avg:    6365 Max:   14846
T: 3 ( 3904) P:80 I:200 C:    718 Min:   4667 Act:    6897 Avg:    6712 Max:   75927
T: 4 ( 3905) P:80 I:200 C:    987 Min:   4878 Act:    6504 Avg:    6735 Max:   83334
T: 5 ( 3906) P:80 I:200 C:    723 Min:   5064 Act:    7674 Avg:    6688 Max:   34260
T: 6 ( 3907) P:80 I:200 C:    683 Min:   5285 Act:    6230 Avg:    6794 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    701 Min:   4667 Act:    5038 Avg:    6261 Max:   53738
T: 8 ( 3909) P:80 I:200 C:    731 Min:   4769 Act:    6762 Avg:    6432 Max:   12296
T: 9 ( 3910) P:80 I:200 C:    726 Min:   4845 Act:    5876 Avg:    6391 Max:   39235
T:10 ( 3911) P:80 I:200 C:    725 Min:   4485 Act:    6181 Avg:    6263 Max:   17949
T:11 ( 3912) P:80 I:200 C:    574 Min:   4759 Act:    5708 Avg:    5952 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 924/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1076 Min:   4256 Act:    5592 Avg:    6176 Max:   42638
T: 1 ( 3902) P:80 I:200 C:    787 Min:   4889 Act:    7076 Avg:    6337 Max:   30495
T: 2 ( 3903) P:80 I:200 C:    707 Min:   4922 Act:    8385 Avg:    6359 Max:   14846
T: 3 ( 3904) P:80 I:200 C:    782 Min:   4667 Act:    6740 Avg:    6709 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1051 Min:   4878 Act:    5245 Avg:    6702 Max:   83334
T: 5 ( 3906) P:80 I:200 C:    786 Min:   5064 Act:    6960 Avg:    6678 Max:   34260
T: 6 ( 3907) P:80 I:200 C:    746 Min:   5205 Act:    5797 Avg:    6782 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    764 Min:   4667 Act:    5717 Avg:    6291 Max:   53738
T: 8 ( 3909) P:80 I:200 C:    795 Min:   4769 Act:    5673 Avg:    6423 Max:   12296
T: 9 ( 3910) P:80 I:200 C:    790 Min:   4845 Act:    7011 Avg:    6350 Max:   39235
T:10 ( 3911) P:80 I:200 C:    788 Min:   4485 Act:    7401 Avg:    6245 Max:   17949
T:11 ( 3912) P:80 I:200 C:    638 Min:   4759 Act:    5851 Avg:    5943 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 932/1248 3912          

