Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.12.27-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

10:08:55      UID      TGID       TID   cswch/s nvcswch/s  Command
10:08:57        0        58         -      1.00      0.00  kworker/6:0-mm_percpu_wq
10:08:57        0         -        58      1.00      0.00  |__kworker/6:0-mm_percpu_wq
10:08:57        0        62         -      1.00      0.00  migration/7
10:08:57        0         -        62      1.00      0.00  |__migration/7
10:08:57        0        68         -      1.00      0.00  migration/8
10:08:57        0         -        68      1.00      0.00  |__migration/8
10:08:57        0        74         -      1.00      0.00  migration/9
10:08:57        0         -        74      1.00      0.00  |__migration/9
10:08:57        0        80         -      1.00      0.00  migration/10
10:08:57        0         -        80      1.00      0.00  |__migration/10
10:08:57        0        86         -      1.00      0.00  migration/11
10:08:57        0         -        86      1.00      0.00  |__migration/11
10:08:57        0        92         -      1.00      0.00  migration/12
10:08:57        0         -        92      1.00      0.00  |__migration/12
10:08:57        0        98         -      1.00      0.00  migration/13
10:08:57        0         -        98      1.00      0.00  |__migration/13
10:08:57        0       104         -      1.00      0.00  migration/14
10:08:57        0         -       104      1.00      0.00  |__migration/14
10:08:57        0       110         -      1.00      0.00  migration/15
10:08:57        0         -       110      1.00      0.00  |__migration/15
10:08:57        0       116         -      1.00      0.00  migration/16
10:08:57        0         -       116      1.00      0.00  |__migration/16
10:08:57        0       123         -      1.00      0.00  migration/17
10:08:57        0         -       123      1.00      0.00  |__migration/17
10:08:57        0       129         -      1.00      0.00  migration/18
10:08:57        0         -       129      1.00      0.00  |__migration/18
10:08:57        0       135         -      1.00      0.00  migration/19
10:08:57        0         -       135      1.00      0.00  |__migration/19
10:08:57        0       141         -      1.00      0.00  migration/20
10:08:57        0         -       141      1.00      0.00  |__migration/20
10:08:57        0       147         -      1.00      0.00  migration/21
10:08:57        0         -       147      1.00      0.00  |__migration/21
10:08:57        0       153         -      1.00      0.00  migration/22
10:08:57        0         -       153      1.00      0.00  |__migration/22
10:08:57        0       159         -      1.00      0.00  migration/23
10:08:57        0         -       159      1.00      0.00  |__migration/23
10:08:57        0       165         -      1.00      0.00  migration/24
10:08:57        0         -       165      1.00      0.00  |__migration/24
10:08:57        0       171         -      1.00      0.00  migration/25
10:08:57        0         -       171      1.00      0.00  |__migration/25
10:08:57        0       173         -      1.00      0.00  kworker/25:0-mm_percpu_wq
10:08:57        0         -       173      1.00      0.00  |__kworker/25:0-mm_percpu_wq
10:08:57        0       177         -      1.00      0.00  migration/26
10:08:57        0         -       177      1.00      0.00  |__migration/26
10:08:57        0       183         -      1.00      0.00  migration/27
10:08:57        0         -       183      1.00      0.00  |__migration/27
10:08:57        0       189         -      1.00      0.00  migration/28
10:08:57        0         -       189      1.00      0.00  |__migration/28
10:08:57        0       195         -      1.00      0.00  migration/29
10:08:57        0         -       195      1.00      0.00  |__migration/29
10:08:57        0       201         -      1.00      0.00  migration/30
10:08:57        0         -       201      1.00      0.00  |__migration/30
10:08:57        0       207         -      1.00      0.00  migration/31
10:08:57        0         -       207      1.00      0.00  |__migration/31
10:08:57        0       209         -      2.00      0.00  kworker/31:0-mm_percpu_wq
10:08:57        0         -       209      2.00      0.00  |__kworker/31:0-mm_percpu_wq
10:08:57        0       211         -      2.00      0.00  kworker/u129:0-events_unbound
10:08:57        0         -       211      2.00      0.00  |__kworker/u129:0-events_unbound
10:08:57        0       222         -      1.00      0.00  kworker/u130:9-flush-8:16
10:08:57        0         -       222      1.00      0.00  |__kworker/u130:9-flush-8:16
10:08:57        0       241         -      3.00      0.00  kworker/u130:28-flush-8:16
10:08:57        0         -       241      3.00      0.00  |__kworker/u130:28-flush-8:16
10:08:57        0       253         -      2.00      0.00  kcompactd0
10:08:57        0         -       253      2.00      0.00  |__kcompactd0
10:08:57        0       262         -      1.00      0.00  kworker/21:1-mm_percpu_wq
10:08:57        0         -       262      1.00      0.00  |__kworker/21:1-mm_percpu_wq
10:08:57        0       273         -      1.00      0.00  kworker/30:1-mm_percpu_wq
10:08:57        0         -       273      1.00      0.00  |__kworker/30:1-mm_percpu_wq
10:08:57        0       288         -      1.00      0.00  kworker/3:1-mm_percpu_wq
10:08:57        0         -       288      1.00      0.00  |__kworker/3:1-mm_percpu_wq
10:08:57        0       413         -      1.00      0.00  kworker/28:1-mm_percpu_wq
10:08:57        0         -       413      1.00      0.00  |__kworker/28:1-mm_percpu_wq
10:08:57        0       414         -      1.00      0.00  kworker/27:1-mm_percpu_wq
10:08:57        0         -       414      1.00      0.00  |__kworker/27:1-mm_percpu_wq
10:08:57        0       415         -      1.00      0.00  kworker/26:1-mm_percpu_wq
10:08:57        0         -       415      1.00      0.00  |__kworker/26:1-mm_percpu_wq
10:08:57        0       416         -      1.00      0.00  kworker/29:1-mm_percpu_wq
10:08:57        0         -       416      1.00      0.00  |__kworker/29:1-mm_percpu_wq
10:08:57        0       419         -      1.00      0.00  kworker/24:1-mm_percpu_wq
10:08:57        0         -       419      1.00      0.00  |__kworker/24:1-mm_percpu_wq
10:08:57        0       421         -      1.00      0.00  kworker/19:1-mm_percpu_wq
10:08:57        0         -       421      1.00      0.00  |__kworker/19:1-mm_percpu_wq
10:08:57        0       423         -      1.00      0.00  kworker/20:2-mm_percpu_wq
10:08:57        0         -       423      1.00      0.00  |__kworker/20:2-mm_percpu_wq
10:08:57        0       450         -      1.00      0.00  kworker/15:1-mm_percpu_wq
10:08:57        0         -       450      1.00      0.00  |__kworker/15:1-mm_percpu_wq
10:08:57        0       459         -      1.00      0.00  kworker/14:1-mm_percpu_wq
10:08:57        0         -       459      1.00      0.00  |__kworker/14:1-mm_percpu_wq
10:08:57        0       484         -      1.00      0.00  kworker/2:2-mm_percpu_wq
10:08:57        0         -       484      1.00      0.00  |__kworker/2:2-mm_percpu_wq
10:08:57        0       485         -      2.00      0.00  kworker/5:1-events_freezable
10:08:57        0         -       485      2.00      0.00  |__kworker/5:1-events_freezable
10:08:57        0       489         -      2.00      0.00  kworker/12:1-mm_percpu_wq
10:08:57        0         -       489      2.00      0.00  |__kworker/12:1-mm_percpu_wq
10:08:57        0       509         -      1.00      0.00  kworker/13:1-events
10:08:57        0         -       509      1.00      0.00  |__kworker/13:1-events
10:08:57        0       533         -      6.00      0.00  kworker/11:1-mm_percpu_wq
10:08:57        0         -       533      6.00      0.00  |__kworker/11:1-mm_percpu_wq
10:08:57        0       534         -      1.00      0.00  kworker/10:1-mm_percpu_wq
10:08:57        0         -       534      1.00      0.00  |__kworker/10:1-mm_percpu_wq
