1747650727 LOGGER STARTED
Sample #1, Timestamp: 1747650727, CPU_Temperature: 48°C, cpu0: 4357823kHz, cpu1: 4828152kHz, cpu10: 3952831kHz, cpu11: 3847814kHz, cpu12: 550000kHz, cpu13: 3839450kHz, cpu14: 550000kHz, cpu15: 550000kHz, cpu16: 4327960kHz, cpu17: 3887754kHz, cpu18: 3852578kHz, cpu19: 3746091kHz, cpu2: 3868324kHz, cpu20: 550000kHz, cpu21: 550000kHz, cpu22: 550000kHz, cpu23: 3865097kHz, cpu24: 4504277kHz, cpu25: 4806237kHz, cpu26: 4046041kHz, cpu27: 4519680kHz, cpu28: 4281490kHz, cpu29: 4446776kHz, cpu3: 3852578kHz, cpu30: 4339646kHz, cpu31: 3872589kHz, cpu4: 3869774kHz, cpu5: 3866154kHz, cpu6: 3856359kHz, cpu7: 3852913kHz, cpu8: 4577916kHz, cpu9: 3964677kHz, 
Sample #2, Timestamp: 1747650728, CPU_Temperature: 49°C, cpu0: 4435057kHz, cpu1: 4520547kHz, cpu10: 4433713kHz, cpu11: 4433767kHz, cpu12: 4426341kHz, cpu13: 4441437kHz, cpu14: 4441442kHz, cpu15: 4437780kHz, cpu16: 4428844kHz, cpu17: 4422620kHz, cpu18: 4422617kHz, cpu19: 4435059kHz, cpu2: 4425901kHz, cpu20: 4410067kHz, cpu21: 4422580kHz, cpu22: 4401065kHz, cpu23: 4394256kHz, cpu24: 4391525kHz, cpu25: 4391538kHz, cpu26: 4397629kHz, cpu27: 4385159kHz, cpu28: 4378895kHz, cpu29: 4385136kHz, cpu3: 4391537kHz, cpu30: 4391244kHz, cpu31: 4451695kHz, cpu4: 4407991kHz, cpu5: 4391551kHz, cpu6: 4377742kHz, cpu7: 4391549kHz, cpu8: 4377408kHz, cpu9: 4475267kHz, 
Sample #3, Timestamp: 1747650728, CPU_Temperature: 51°C, cpu0: 4360135kHz, cpu1: 4347873kHz, cpu10: 4359841kHz, cpu11: 4341273kHz, cpu12: 4385216kHz, cpu13: 4341648kHz, cpu14: 4353140kHz, cpu15: 4341633kHz, cpu16: 4340674kHz, cpu17: 4323962kHz, cpu18: 4341645kHz, cpu19: 4313146kHz, cpu2: 4363215kHz, cpu20: 4368953kHz, cpu21: 4491973kHz, cpu22: 4369812kHz, cpu23: 4356586kHz, cpu24: 4380789kHz, cpu25: 4420356kHz, cpu26: 4351694kHz, cpu27: 4360230kHz, cpu28: 4407515kHz, cpu29: 4364026kHz, cpu3: 4357632kHz, cpu30: 4378918kHz, cpu31: 4375903kHz, cpu4: 4366351kHz, cpu5: 4435529kHz, cpu6: 4378184kHz, cpu7: 4392919kHz, cpu8: 4344097kHz, cpu9: 4347739kHz, 
Sample #4, Timestamp: 1747650728, CPU_Temperature: 55°C, cpu0: 4347767kHz, cpu1: 4341641kHz, cpu10: 4341189kHz, cpu11: 4353871kHz, cpu12: 4353950kHz, cpu13: 4341641kHz, cpu14: 4341555kHz, cpu15: 4335264kHz, cpu16: 4335355kHz, cpu17: 4322960kHz, cpu18: 4359883kHz, cpu19: 4347129kHz, cpu2: 4360258kHz, cpu20: 4366582kHz, cpu21: 4347772kHz, cpu22: 4355236kHz, cpu23: 4341645kHz, cpu24: 4361665kHz, cpu25: 4360192kHz, cpu26: 4335235kHz, cpu27: 4339699kHz, cpu28: 4347727kHz, cpu29: 4337477kHz, cpu3: 4337628kHz, cpu30: 4337777kHz, cpu31: 4339009kHz, cpu4: 4337943kHz, cpu5: 4335269kHz, cpu6: 4335263kHz, cpu7: 4341631kHz, cpu8: 4338484kHz, cpu9: 4347737kHz, 
Sample #5, Timestamp: 1747650729, CPU_Temperature: 57°C, cpu0: 4336845kHz, cpu1: 4333878kHz, cpu10: 4329034kHz, cpu11: 4330244kHz, cpu12: 4335294kHz, cpu13: 4329015kHz, cpu14: 4329025kHz, cpu15: 4336043kHz, cpu16: 4335911kHz, cpu17: 4328962kHz, cpu18: 4328706kHz, cpu19: 4335603kHz, cpu2: 4322579kHz, cpu20: 4328925kHz, cpu21: 4316675kHz, cpu22: 4360727kHz, cpu23: 4316683kHz, cpu24: 4437708kHz, cpu25: 4341634kHz, cpu26: 4335280kHz, cpu27: 4322112kHz, cpu28: 4334340kHz, cpu29: 4340586kHz, cpu3: 4329028kHz, cpu30: 4316678kHz, cpu31: 4336746kHz, cpu4: 4336751kHz, cpu5: 4321221kHz, cpu6: 4327404kHz, cpu7: 4386077kHz, cpu8: 4333367kHz, cpu9: 4316691kHz, 
Sample #6, Timestamp: 1747650729, CPU_Temperature: 59°C, cpu0: 4325402kHz, cpu1: 4353971kHz, cpu10: 4343812kHz, cpu11: 4318678kHz, cpu12: 4320830kHz, cpu13: 4324725kHz, cpu14: 4341638kHz, cpu15: 4316689kHz, cpu16: 4335256kHz, cpu17: 4415911kHz, cpu18: 4316689kHz, cpu19: 4330169kHz, cpu2: 4335263kHz, cpu20: 4334270kHz, cpu21: 4317406kHz, cpu22: 4323552kHz, cpu23: 4335235kHz, cpu24: 4329429kHz, cpu25: 4304049kHz, cpu26: 4316677kHz, cpu27: 4322789kHz, cpu28: 4329141kHz, cpu29: 4322760kHz, cpu3: 4316410kHz, cpu30: 4322782kHz, cpu31: 4316685kHz, cpu4: 4342216kHz, cpu5: 4394285kHz, cpu6: 4329936kHz, cpu7: 4337333kHz, cpu8: 4321709kHz, cpu9: 4297803kHz, 
Sample #7, Timestamp: 1747650730, CPU_Temperature: 60°C, cpu0: 4316680kHz, cpu1: 4375737kHz, cpu10: 4366588kHz, cpu11: 4419712kHz, cpu12: 4332295kHz, cpu13: 4341628kHz, cpu14: 4376359kHz, cpu15: 4345272kHz, cpu16: 4316696kHz, cpu17: 4335262kHz, cpu18: 4308338kHz, cpu19: 4320990kHz, cpu2: 4318328kHz, cpu20: 4474973kHz, cpu21: 4373934kHz, cpu22: 4341635kHz, cpu23: 4339888kHz, cpu24: 4332346kHz, cpu25: 4475747kHz, cpu26: 4335249kHz, cpu27: 4316688kHz, cpu28: 4341641kHz, cpu29: 4341637kHz, cpu3: 4303924kHz, cpu30: 4310459kHz, cpu31: 4304077kHz, cpu4: 4310550kHz, cpu5: 4335213kHz, cpu6: 4347369kHz, cpu7: 4335279kHz, cpu8: 4336076kHz, cpu9: 4329008kHz, 
Sample #8, Timestamp: 1747650730, CPU_Temperature: 61°C, cpu0: 4335247kHz, cpu1: 4412635kHz, cpu10: 4333963kHz, cpu11: 4320301kHz, cpu12: 4331807kHz, cpu13: 4375642kHz, cpu14: 4369502kHz, cpu15: 4341358kHz, cpu16: 4351164kHz, cpu17: 4316688kHz, cpu18: 4546130kHz, cpu19: 4316693kHz, cpu2: 4304016kHz, cpu20: 4326837kHz, cpu21: 4316687kHz, cpu22: 4339791kHz, cpu23: 4316687kHz, cpu24: 4338564kHz, cpu25: 4321517kHz, cpu26: 4335281kHz, cpu27: 4303160kHz, cpu28: 4304958kHz, cpu29: 4309695kHz, cpu3: 4304731kHz, cpu30: 4329498kHz, cpu31: 4310273kHz, cpu4: 4341572kHz, cpu5: 4335203kHz, cpu6: 4316689kHz, cpu7: 4335212kHz, cpu8: 4366796kHz, cpu9: 4310264kHz, 
Sample #9, Timestamp: 1747650731, CPU_Temperature: 61°C, cpu0: 4318669kHz, cpu1: 4327279kHz, cpu10: 4316674kHz, cpu11: 4374784kHz, cpu12: 4322761kHz, cpu13: 4316671kHz, cpu14: 4391258kHz, cpu15: 4347749kHz, cpu16: 4300902kHz, cpu17: 4313498kHz, cpu18: 4328653kHz, cpu19: 4320029kHz, cpu2: 4316686kHz, cpu20: 4349466kHz, cpu21: 4316680kHz, cpu22: 4312704kHz, cpu23: 4320461kHz, cpu24: 4314813kHz, cpu25: 4308196kHz, cpu26: 4327062kHz, cpu27: 4333145kHz, cpu28: 4308428kHz, cpu29: 4310249kHz, cpu3: 4333623kHz, cpu30: 4321272kHz, cpu31: 4327694kHz, cpu4: 4340317kHz, cpu5: 4311537kHz, cpu6: 4334311kHz, cpu7: 4328218kHz, cpu8: 4364996kHz, cpu9: 4334736kHz, 
Sample #10, Timestamp: 1747650731, CPU_Temperature: 62°C, cpu0: 4351348kHz, cpu1: 4330182kHz, cpu10: 4335245kHz, cpu11: 4316680kHz, cpu12: 4335208kHz, cpu13: 4341635kHz, cpu14: 4344264kHz, cpu15: 4305949kHz, cpu16: 4310263kHz, cpu17: 4318698kHz, cpu18: 4351831kHz, cpu19: 4356313kHz, cpu2: 4353987kHz, cpu20: 4320354kHz, cpu21: 4328982kHz, cpu22: 4338059kHz, cpu23: 4404537kHz, cpu24: 4307095kHz, cpu25: 4328959kHz, cpu26: 4319515kHz, cpu27: 4325840kHz, cpu28: 4328894kHz, cpu29: 4338106kHz, cpu3: 4301491kHz, cpu30: 4356342kHz, cpu31: 4414595kHz, cpu4: 4293984kHz, cpu5: 4300105kHz, cpu6: 4316684kHz, cpu7: 4310297kHz, cpu8: 4293565kHz, cpu9: 4316684kHz, 
Sample #11, Timestamp: 1747650732, CPU_Temperature: 62°C, cpu0: 4335048kHz, cpu1: 4335238kHz, cpu10: 4341622kHz, cpu11: 4328921kHz, cpu12: 4341240kHz, cpu13: 4397476kHz, cpu14: 4335251kHz, cpu15: 4328798kHz, cpu16: 4337009kHz, cpu17: 4340494kHz, cpu18: 4384060kHz, cpu19: 4340278kHz, cpu2: 4340143kHz, cpu20: 4321291kHz, cpu21: 4324481kHz, cpu22: 4327268kHz, cpu23: 4329012kHz, cpu24: 4343608kHz, cpu25: 4358266kHz, cpu26: 4478196kHz, cpu27: 4339166kHz, cpu28: 4306727kHz, cpu29: 4316691kHz, cpu3: 4316689kHz, cpu30: 4294656kHz, cpu31: 4316683kHz, cpu4: 4291726kHz, cpu5: 4300739kHz, cpu6: 4331646kHz, cpu7: 4316686kHz, cpu8: 4337826kHz, cpu9: 4345454kHz, 
