=== Scheduler Starvation Test ===
# Logical CPUs: 12
# CLK_TCK: 100

# Starting high-priority load (nice -10)

# Starting victim group (nice 19)
Running in process mode with 24 groups using 8 file descriptors each (== 192 tasks)
Each sender will pass 120000 messages of 512 bytes
Running in process mode with 2 groups using 8 file descriptors each (== 16 tasks)
Each sender will pass 120000 messages of 512 bytes
# High-priority PIDs: 192
# Victim PIDs: 16
# Total PIDs being logged: 208
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747353359.561869875,253240,11988,-10,5,54
1747353359.561869875,253240,11989,-10,4,54
1747353359.561869875,253240,11990,-10,3,56
1747353359.561869875,253240,11991,-10,5,54
1747353359.561869875,253240,11993,-10,3,66
1747353359.561869875,253240,11994,-10,2,67
1747353359.561869875,253240,11996,-10,2,67
1747353359.561869875,253240,11998,-10,4,64
1747353359.561869875,253240,12000,-10,5,54
1747353359.561869875,253240,12002,-10,4,54
1747353359.561869875,253240,12004,-10,2,58
1747353359.561869875,253240,12005,-10,5,54
1747353359.561869875,253240,12008,-10,3,66
1747353359.561869875,253240,12010,-10,2,67
1747353359.561869875,253240,12012,-10,3,66
1747353359.561869875,253240,12014,-10,4,65
1747353359.561869875,253240,12016,-10,5,57
1747353359.561869875,253240,12018,-10,2,59
1747353359.561869875,253240,12021,-10,8,53
1747353359.561869875,253240,12023,-10,5,57
1747353359.561869875,253241,12024,-10,2,71
1747353359.561869875,253241,12025,-10,3,69
1747353359.561869875,253241,12026,-10,5,67
1747353359.561869875,253241,12027,-10,7,65
1747353359.561869875,253241,12028,-10,4,55
1747353359.561869875,253241,12029,-10,2,57
1747353359.561869875,253241,12030,-10,1,58
1747353359.561869875,253241,12031,-10,3,56
1747353359.561869875,253241,12032,-10,2,66
1747353359.561869875,253241,12033,-10,4,66
1747353359.561869875,253241,12034,-10,4,65
1747353359.561869875,253241,12035,-10,3,66
1747353359.561869875,253241,12036,-10,5,56
1747353359.561869875,253241,12037,-10,4,57
1747353359.561869875,253241,12038,-10,5,56
1747353359.561869875,253241,12039,-10,1,60
1747353359.561869875,253241,12040,-10,5,68
1747353359.561869875,253241,12041,-10,2,70
1747353359.561869875,253241,12042,-10,3,69
1747353359.561869875,253241,12043,-10,5,65
1747353359.561869875,253241,12044,-10,3,56
1747353359.561869875,253241,12045,-10,3,57
1747353359.561869875,253241,12046,-10,7,55
1747353359.561869875,253241,12047,-10,2,60
1747353359.561869875,253241,12048,-10,3,70
1747353359.561869875,253241,12049,-10,6,67
1747353359.561869875,253241,12050,-10,1,72
1747353359.561869875,253241,12051,-10,4,69
1747353359.561869875,253241,12052,-10,5,60
1747353359.561869875,253241,12053,-10,4,60
1747353359.561869875,253241,12054,-10,5,60
1747353359.561869875,253241,12055,-10,4,61
1747353359.561869875,253241,12056,-10,2,73
1747353359.561869875,253241,12057,-10,4,73
1747353359.561869875,253241,12058,-10,2,74
1747353359.561869875,253241,12059,-10,4,72
1747353359.561869875,253241,12060,-10,3,59
1747353359.561869875,253241,12061,-10,5,56
1747353359.561869875,253241,12062,-10,3,59
1747353359.561869875,253241,12063,-10,4,58
1747353359.561869875,253241,12064,-10,4,68
1747353359.561869875,253241,12065,-10,2,70
1747353359.561869875,253241,12066,-10,4,69
1747353359.561869875,253241,12067,-10,4,68
1747353359.561869875,253241,12068,-10,3,60
1747353359.561869875,253241,12069,-10,6,57
1747353359.561869875,253241,12070,-10,4,58
1747353359.561869875,253241,12071,-10,3,59
1747353359.561869875,253241,12072,-10,3,69
1747353359.561869875,253241,12073,-10,2,71
1747353359.561869875,253241,12074,-10,3,70
1747353359.561869875,253241,12075,-10,6,67
1747353359.561869875,253241,12076,-10,3,58
1747353359.561869875,253241,12077,-10,2,59
1747353359.561869875,253241,12078,-10,5,56
1747353359.561869875,253241,12079,-10,6,55
1747353359.561869875,253241,12080,-10,0,71
1747353359.561869875,253241,12081,-10,2,70
1747353359.561869875,253241,12082,-10,6,66
1747353359.561869875,253241,12083,-10,1,70
1747353359.561869875,253241,12084,-10,3,59
1747353359.561869875,253241,12085,-10,4,58
1747353359.561869875,253241,12086,-10,6,56
1747353359.561869875,253241,12087,-10,4,60
1747353359.561869875,253241,12088,-10,4,70
1747353359.561869875,253241,12089,-10,4,71
1747353359.561869875,253241,12090,-10,4,72
1747353359.561869875,253241,12091,-10,2,73
1747353359.561869875,253241,12092,-10,8,56
1747353359.561869875,253241,12093,-10,4,60
1747353359.561869875,253241,12094,-10,6,57
1747353359.561869875,253241,12095,-10,4,60
1747353359.561869875,253241,12096,-10,4,71
1747353359.561869875,253241,12097,-10,3,72
