=== Scheduler Starvation Test ===
# Logical CPUs: 32
# CLK_TCK: 100

# Starting high-priority load (nice -10)

# Starting victim group (nice 19)
Running in process mode with 64 groups using 8 file descriptors each (== 512 tasks)
Each sender will pass 120000 messages of 512 bytes
Running in process mode with 2 groups using 8 file descriptors each (== 16 tasks)
Each sender will pass 120000 messages of 512 bytes
# High-priority PIDs: 512
# Victim PIDs: 16
# Total PIDs being logged: 528
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747653408.678085827,187958,12375,-10,0,0
1747653408.678085827,187958,12376,-10,0,0
1747653408.678085827,187958,12377,-10,0,0
1747653408.678085827,187958,12379,-10,0,0
1747653408.678085827,187958,12381,-10,0,0
1747653408.678085827,187958,12383,-10,0,0
1747653408.678085827,187958,12385,-10,0,0
1747653408.678085827,187958,12387,-10,0,0
1747653408.678085827,187958,12389,-10,0,2
1747653408.678085827,187958,12391,-10,0,2
1747653408.678085827,187958,12393,-10,0,3
1747653408.678085827,187958,12395,-10,0,2
1747653408.678085827,187958,12397,-10,0,3
1747653408.678085827,187958,12399,-10,0,2
1747653408.678085827,187958,12401,-10,0,3
1747653408.678085827,187958,12403,-10,0,3
1747653408.678085827,187958,12405,-10,0,7
1747653408.678085827,187958,12407,-10,0,7
1747653408.678085827,187958,12409,-10,0,7
1747653408.678085827,187958,12410,-10,0,7
1747653408.678085827,187958,12411,-10,0,7
1747653408.678085827,187958,12412,-10,0,7
1747653408.678085827,187958,12413,-10,0,7
1747653408.678085827,187958,12414,-10,0,7
1747653408.678085827,187958,12415,-10,1,5
1747653408.678085827,187958,12416,-10,0,5
1747653408.678085827,187958,12417,-10,1,5
1747653408.678085827,187958,12418,-10,0,5
1747653408.678085827,187958,12419,-10,0,8
1747653408.678085827,187958,12420,-10,0,8
1747653408.678085827,187958,12421,-10,0,5
1747653408.678085827,187958,12422,-10,0,6
1747653408.678085827,187958,12423,-10,0,7
1747653408.678085827,187958,12424,-10,1,6
1747653408.678085827,187958,12425,-10,0,8
1747653408.678085827,187958,12426,-10,0,7
1747653408.678085827,187958,12427,-10,0,8
1747653408.678085827,187958,12428,-10,0,8
1747653408.678085827,187958,12429,-10,0,8
1747653408.678085827,187958,12430,-10,0,8
1747653408.678085827,187958,12431,-10,0,2
1747653408.678085827,187958,12432,-10,0,1
1747653408.678085827,187958,12433,-10,0,2
1747653408.678085827,187958,12434,-10,0,2
1747653408.678085827,187958,12435,-10,0,2
1747653408.678085827,187958,12436,-10,0,2
1747653408.678085827,187958,12437,-10,0,3
1747653408.678085827,187958,12438,-10,0,0
1747653408.678085827,187958,12439,-10,0,2
1747653408.678085827,187958,12440,-10,0,2
1747653408.678085827,187958,12441,-10,0,2
1747653408.678085827,187958,12442,-10,0,2
1747653408.678085827,187958,12443,-10,0,2
1747653408.678085827,187958,12444,-10,0,2
1747653408.678085827,187958,12445,-10,0,2
