Scehdulre Latency test
Current CPU threads:  12
Starting hackbench..
cyclictest latency measurement:
# /dev/cpu_dma_latency set to 0us
policy: fifo: loadavg: 138.09 205.17 96.78 610/1223 4964          

T:11 ( 4964) P:80 I:200 C:  10675 Min:   4442 Act:    5246 Avg:    5763 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 972/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  11754 Min:   4566 Act:    5582 Avg:    6171 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11444 Min:   4434 Act:    6259 Avg:    6012 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11416 Min:   4096 Act:    5406 Avg:    5500 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  10930 Min:   3965 Act:    5143 Avg:    5625 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  10955 Min:   4746 Act:    5960 Avg:    6315 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11278 Min:   4906 Act:    7663 Avg:    6773 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11292 Min:   4618 Act:    7334 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11271 Min:   4969 Act:    6346 Avg:    6727 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11297 Min:   4841 Act:    6627 Avg:    6363 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11262 Min:   4684 Act:    6221 Avg:    6197 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11294 Min:   4918 Act:    5691 Avg:    6531 Max:   47985
T:11 ( 4964) P:80 I:200 C:  10733 Min:   4442 Act:    5389 Avg:    5763 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 973/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  11828 Min:   4566 Act:    5005 Avg:    6169 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11518 Min:   4434 Act:    6072 Avg:    6013 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11489 Min:   4096 Act:    4523 Avg:    5499 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11004 Min:   3965 Act:    5877 Avg:    5626 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11029 Min:   4746 Act:    6404 Avg:    6315 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11351 Min:   4906 Act:   13573 Avg:    6772 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11365 Min:   4618 Act:    5529 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11345 Min:   4969 Act:    7512 Avg:    6730 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11370 Min:   4841 Act:    5714 Avg:    6363 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11336 Min:   4684 Act:    7306 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11368 Min:   4918 Act:    5454 Avg:    6532 Max:   47985
T:11 ( 4964) P:80 I:200 C:  10807 Min:   4442 Act:    5573 Avg:    5763 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 983/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  11910 Min:   4566 Act:    6572 Avg:    6169 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11600 Min:   4434 Act:    5575 Avg:    6013 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11572 Min:   4096 Act:    7928 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11086 Min:   3965 Act:    5250 Avg:    5626 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11111 Min:   4746 Act:    8131 Avg:    6315 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11434 Min:   4906 Act:    6889 Avg:    6772 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11448 Min:   4618 Act:    5888 Avg:    6331 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11427 Min:   4969 Act:    7606 Avg:    6729 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11453 Min:   4841 Act:    5342 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11418 Min:   4684 Act:    7531 Avg:    6195 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11450 Min:   4918 Act:    5769 Avg:    6532 Max:   47985
T:11 ( 4964) P:80 I:200 C:  10889 Min:   4442 Act:    7520 Avg:    5766 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 955/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  11980 Min:   4566 Act:    5844 Avg:    6169 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11669 Min:   4434 Act:    6075 Avg:    6012 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11641 Min:   4096 Act:    5372 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11156 Min:   3965 Act:    7358 Avg:    5628 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11180 Min:   4746 Act:    6767 Avg:    6315 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11503 Min:   4906 Act:    7178 Avg:    6774 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11517 Min:   4618 Act:    5336 Avg:    6331 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11497 Min:   4969 Act:    6367 Avg:    6728 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11522 Min:   4841 Act:    6523 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11488 Min:   4684 Act:    5801 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11520 Min:   4918 Act:    6183 Avg:    6533 Max:   47985
T:11 ( 4964) P:80 I:200 C:  10959 Min:   4442 Act:    5911 Avg:    5765 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 947/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12067 Min:   4566 Act:    5672 Avg:    6167 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11756 Min:   4434 Act:    5904 Avg:    6012 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11728 Min:   4096 Act:    4399 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11242 Min:   3965 Act:    6891 Avg:    5629 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11267 Min:   4746 Act:    6666 Avg:    6316 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11590 Min:   4906 Act:    5584 Avg:    6773 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11604 Min:   4618 Act:    6407 Avg:    6331 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11583 Min:   4969 Act:    6020 Avg:    6729 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11609 Min:   4841 Act:    6793 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11574 Min:   4684 Act:    5624 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11606 Min:   4918 Act:    6568 Avg:    6533 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11045 Min:   4442 Act:    5233 Avg:    5766 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 979/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12139 Min:   4566 Act:    5746 Avg:    6167 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11829 Min:   4434 Act:    6513 Avg:    6012 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11801 Min:   4096 Act:    6892 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11315 Min:   3965 Act:    5226 Avg:    5630 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11340 Min:   4746 Act:    7436 Avg:    6317 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11662 Min:   4906 Act:    6359 Avg:    6772 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11677 Min:   4618 Act:    6696 Avg:    6331 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11656 Min:   4969 Act:    7351 Avg:    6732 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11682 Min:   4841 Act:    7192 Avg:    6363 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11647 Min:   4684 Act:    6324 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11679 Min:   4918 Act:    5524 Avg:    6534 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11118 Min:   4442 Act:    5683 Avg:    5766 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 959/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12210 Min:   4566 Act:    5514 Avg:    6167 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11899 Min:   4434 Act:    5965 Avg:    6011 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11871 Min:   4096 Act:    5272 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11385 Min:   3965 Act:    4568 Avg:    5630 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11410 Min:   4746 Act:    5175 Avg:    6316 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11733 Min:   4906 Act:    5877 Avg:    6772 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11747 Min:   4618 Act:    6248 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11726 Min:   4969 Act:    6373 Avg:    6732 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11752 Min:   4841 Act:    7245 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11717 Min:   4684 Act:    5877 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11749 Min:   4918 Act:    6750 Avg:    6534 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11188 Min:   4442 Act:    6297 Avg:    5767 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 980/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12297 Min:   4566 Act:    7256 Avg:    6165 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  11987 Min:   4434 Act:    6250 Avg:    6011 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  11958 Min:   4096 Act:    4961 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11473 Min:   3965 Act:    6306 Avg:    5630 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11498 Min:   4746 Act:    6782 Avg:    6316 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11820 Min:   4906 Act:    7589 Avg:    6773 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11834 Min:   4618 Act:    6147 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11814 Min:   4969 Act:    5886 Avg:    6732 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11839 Min:   4841 Act:    5191 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11805 Min:   4684 Act:    6963 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11837 Min:   4918 Act:    5441 Avg:    6535 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11276 Min:   4442 Act:    5500 Avg:    5767 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 981/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12374 Min:   4566 Act:    4991 Avg:    6163 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12063 Min:   4434 Act:    5312 Avg:    6010 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12035 Min:   4096 Act:    4649 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11550 Min:   3965 Act:    5373 Avg:    5631 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11575 Min:   4746 Act:    5368 Avg:    6317 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11897 Min:   4906 Act:    6335 Avg:    6773 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11911 Min:   4618 Act:    6417 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11891 Min:   4969 Act:    5464 Avg:    6731 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11916 Min:   4841 Act:    5269 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11882 Min:   4684 Act:    6621 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11914 Min:   4918 Act:    5991 Avg:    6535 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11353 Min:   4442 Act:    5990 Avg:    5768 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 957/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12439 Min:   4566 Act:    6251 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12129 Min:   4434 Act:    5225 Avg:    6010 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12101 Min:   4096 Act:    5674 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11615 Min:   3965 Act:    5401 Avg:    5631 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11640 Min:   4746 Act:    6078 Avg:    6318 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  11963 Min:   4906 Act:    8823 Avg:    6774 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  11977 Min:   4618 Act:    6981 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  11956 Min:   4969 Act:    5983 Avg:    6731 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  11982 Min:   4841 Act:    6826 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  11947 Min:   4684 Act:    5407 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  11979 Min:   4918 Act:    6490 Avg:    6536 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11418 Min:   4442 Act:    7100 Avg:    5768 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 962/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12515 Min:   4566 Act:    5474 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12205 Min:   4434 Act:    5760 Avg:    6010 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12176 Min:   4096 Act:    4541 Avg:    5498 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11691 Min:   3965 Act:    7098 Avg:    5631 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11716 Min:   4746 Act:    7214 Avg:    6318 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12038 Min:   4906 Act:    6618 Avg:    6773 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12052 Min:   4618 Act:    5667 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12032 Min:   4969 Act:    5396 Avg:    6730 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12057 Min:   4841 Act:    5592 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12023 Min:   4684 Act:    6422 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12055 Min:   4918 Act:    6394 Avg:    6536 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11496 Min:   4442 Act:    5120 Avg:    5768 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 985/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12611 Min:   4566 Act:    6350 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12300 Min:   4434 Act:    6110 Avg:    6009 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12272 Min:   4096 Act:    4736 Avg:    5497 Max:   12465
T: 3 ( 4956) P:80 I:200 C:  11786 Min:   3965 Act:    4753 Avg:    5631 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11811 Min:   4746 Act:    6392 Avg:    6318 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12134 Min:   4906 Act:    7113 Avg:    6773 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12148 Min:   4618 Act:    4860 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12127 Min:   4969 Act:    6537 Avg:    6729 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12153 Min:   4841 Act:    6428 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12118 Min:   4684 Act:    6482 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12151 Min:   4918 Act:    6759 Avg:    6536 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11589 Min:   4442 Act:    6822 Avg:    5768 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 975/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12681 Min:   4566 Act:    5351 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12370 Min:   4434 Act:    6724 Avg:    6008 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12342 Min:   4096 Act:    4929 Avg:    5498 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  11857 Min:   3965 Act:    4781 Avg:    5631 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11881 Min:   4746 Act:    6195 Avg:    6318 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12204 Min:   4906 Act:    6165 Avg:    6774 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12218 Min:   4618 Act:    5525 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12198 Min:   4969 Act:    6596 Avg:    6729 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12223 Min:   4841 Act:    5510 Avg:    6362 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12189 Min:   4684 Act:    7472 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12221 Min:   4918 Act:    6422 Avg:    6538 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11660 Min:   4442 Act:    7392 Avg:    5769 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 961/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12758 Min:   4566 Act:   14096 Avg:    6165 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12448 Min:   4434 Act:    6027 Avg:    6008 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12420 Min:   4096 Act:    5143 Avg:    5497 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  11934 Min:   3965 Act:    4880 Avg:    5632 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  11959 Min:   4746 Act:    6108 Avg:    6318 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12282 Min:   4906 Act:    5738 Avg:    6776 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12296 Min:   4618 Act:    5468 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12275 Min:   4969 Act:    6114 Avg:    6729 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12301 Min:   4841 Act:    5844 Avg:    6361 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12266 Min:   4684 Act:    5477 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12298 Min:   4918 Act:    6861 Avg:    6538 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11737 Min:   4442 Act:    5327 Avg:    5769 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 960/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12824 Min:   4566 Act:    5864 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12514 Min:   4434 Act:    7022 Avg:    6007 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12486 Min:   4096 Act:    4485 Avg:    5497 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  12000 Min:   3965 Act:    6146 Avg:    5632 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  12025 Min:   4746 Act:    5831 Avg:    6319 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12348 Min:   4906 Act:    6382 Avg:    6779 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12362 Min:   4618 Act:    5531 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12341 Min:   4969 Act:    7299 Avg:    6728 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12367 Min:   4841 Act:    6999 Avg:    6361 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12332 Min:   4684 Act:    6001 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12365 Min:   4918 Act:    5767 Avg:    6538 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11803 Min:   4442 Act:    6742 Avg:    5770 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 966/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12906 Min:   4566 Act:    5066 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12596 Min:   4434 Act:    5363 Avg:    6006 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12567 Min:   4096 Act:    5266 Avg:    5497 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  12082 Min:   3965 Act:    4717 Avg:    5633 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  12107 Min:   4746 Act:    6296 Avg:    6318 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12429 Min:   4906 Act:    6642 Avg:    6779 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12443 Min:   4618 Act:    6953 Avg:    6332 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12423 Min:   4969 Act:    5800 Avg:    6727 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12448 Min:   4841 Act:    6818 Avg:    6360 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12414 Min:   4684 Act:    5685 Avg:    6196 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12446 Min:   4918 Act:    7049 Avg:    6538 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11885 Min:   4442 Act:    6977 Avg:    5771 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 973/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  12979 Min:   4566 Act:    5626 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12669 Min:   4434 Act:    5021 Avg:    6006 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12641 Min:   4096 Act:    4989 Avg:    5496 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  12155 Min:   3965 Act:    4715 Avg:    5632 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  12180 Min:   4746 Act:    5903 Avg:    6319 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12503 Min:   4906 Act:    7236 Avg:    6779 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12517 Min:   4618 Act:    5163 Avg:    6332 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12496 Min:   4969 Act:    7041 Avg:    6728 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12522 Min:   4841 Act:    5379 Avg:    6360 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12487 Min:   4684 Act:    5964 Avg:    6195 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12519 Min:   4918 Act:    7748 Avg:    6537 Max:   47985
T:11 ( 4964) P:80 I:200 C:  11958 Min:   4442 Act:    5983 Avg:    5770 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 961/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  13057 Min:   4566 Act:    6071 Avg:    6164 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12747 Min:   4434 Act:    5996 Avg:    6005 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12718 Min:   4096 Act:    6490 Avg:    5496 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  12233 Min:   3965 Act:    6092 Avg:    5632 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  12258 Min:   4746 Act:    5556 Avg:    6319 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12580 Min:   4906 Act:    6784 Avg:    6779 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12594 Min:   4618 Act:    6454 Avg:    6331 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12574 Min:   4969 Act:    5782 Avg:    6727 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12599 Min:   4841 Act:    6079 Avg:    6361 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12565 Min:   4684 Act:    5887 Avg:    6194 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12597 Min:   4918 Act:    5819 Avg:    6537 Max:   47985
T:11 ( 4964) P:80 I:200 C:  12036 Min:   4442 Act:    5496 Avg:    5769 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 970/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  13122 Min:   4566 Act:    6870 Avg:    6165 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12812 Min:   4434 Act:    5694 Avg:    6005 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12784 Min:   4096 Act:    6513 Avg:    5496 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  12298 Min:   3965 Act:    5388 Avg:    5632 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  12323 Min:   4746 Act:    7859 Avg:    6319 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12646 Min:   4906 Act:    5865 Avg:    6781 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12660 Min:   4618 Act:    6177 Avg:    6331 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12639 Min:   4969 Act:    5480 Avg:    6727 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12665 Min:   4841 Act:    6853 Avg:    6360 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12630 Min:   4684 Act:    6547 Avg:    6194 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12662 Min:   4918 Act:    7840 Avg:    6537 Max:   47985
T:11 ( 4964) P:80 I:200 C:  12101 Min:   4442 Act:    5514 Avg:    5770 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 917/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  13187 Min:   4566 Act:    7079 Avg:    6165 Max:  123341
T: 1 ( 4954) P:80 I:200 C:  12876 Min:   4434 Act:    5707 Avg:    6005 Max:   78867
T: 2 ( 4955) P:80 I:200 C:  12848 Min:   4096 Act:    4883 Avg:    5496 Max:   12993
T: 3 ( 4956) P:80 I:200 C:  12362 Min:   3965 Act:    5301 Avg:    5632 Max:   15411
T: 4 ( 4957) P:80 I:200 C:  12387 Min:   4746 Act:    8062 Avg:    6319 Max:   32024
T: 5 ( 4958) P:80 I:200 C:  12710 Min:   4906 Act:    6790 Avg:    6781 Max:   72307
T: 6 ( 4959) P:80 I:200 C:  12724 Min:   4618 Act:    6090 Avg:    6330 Max:   20000
T: 7 ( 4960) P:80 I:200 C:  12703 Min:   4969 Act:    6886 Avg:    6726 Max:   40281
T: 8 ( 4961) P:80 I:200 C:  12729 Min:   4841 Act:    5804 Avg:    6360 Max:   14878
T: 9 ( 4962) P:80 I:200 C:  12694 Min:   4684 Act:    6961 Avg:    6194 Max:   62319
T:10 ( 4963) P:80 I:200 C:  12727 Min:   4918 Act:    6165 Avg:    6537 Max:   47985
T:11 ( 4964) P:80 I:200 C:  12165 Min:   4442 Act:    6900 Avg:    5771 Max:   14626
[14Apolicy: fifo: loadavg: 138.09 205.17 96.78 964/1223 4964          

T: 0 ( 4953) P:80 I:200 C:  13273 Min:   4566 Act:    6251 Avg:    6165 Max:  123341
