=== Scheduler Fairness Test with PID Logging ===
# Logical CPUs: 16
# CLK_TCK: 100

# Starting Group A (nice 18)
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes

# Starting Group B (nice 10)

# Starting Group C (nice 5)

# Starting Group D (nice -5)
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 16 groups using 12 file descriptors each (== 192 tasks)
Each sender will pass 90000 messages of 512 bytes
# Total PIDs being logged: 768
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747594420.868881325,7704,851,18,0,0
1747594420.868881325,7704,852,18,0,0
1747594420.868881325,7704,853,18,0,0
1747594420.868881325,7704,854,18,0,0
1747594420.868881325,7704,855,18,0,0
1747594420.868881325,7704,856,18,0,0
1747594420.868881325,7704,857,18,0,0
1747594420.868881325,7704,858,18,0,0
1747594420.868881325,7704,859,18,0,0
1747594420.868881325,7704,860,18,0,0
1747594420.868881325,7705,861,18,0,0
1747594420.868881325,7705,862,18,0,0
1747594420.868881325,7705,863,18,0,0
1747594420.868881325,7705,864,18,0,0
1747594420.868881325,7705,865,18,0,0
1747594420.868881325,7705,866,18,0,0
1747594420.868881325,7705,867,18,0,0
1747594420.868881325,7705,868,18,0,0
1747594420.868881325,7705,869,18,0,0
1747594420.868881325,7705,870,18,0,0
1747594420.868881325,7705,871,18,0,0
1747594420.868881325,7705,872,18,0,0
1747594420.868881325,7705,873,18,0,0
1747594420.868881325,7705,874,18,0,0
1747594420.868881325,7705,875,18,0,0
1747594420.868881325,7705,876,18,0,0
1747594420.868881325,7705,877,18,0,0
1747594420.868881325,7705,878,18,0,0
1747594420.868881325,7705,879,18,0,0
1747594420.868881325,7705,880,18,0,0
1747594420.868881325,7705,881,18,0,0
1747594420.868881325,7705,882,18,0,0
1747594420.868881325,7705,883,18,0,0
1747594420.868881325,7705,884,18,0,0
1747594420.868881325,7705,885,18,0,0
1747594420.868881325,7705,886,18,0,0
1747594420.868881325,7705,887,18,0,0
1747594420.868881325,7705,888,18,0,1
1747594420.868881325,7705,889,18,0,1
1747594420.868881325,7705,890,18,0,1
1747594420.868881325,7705,891,18,0,1
1747594420.868881325,7705,892,18,0,1
1747594420.868881325,7705,893,18,0,1
1747594420.868881325,7705,894,18,0,1
1747594420.868881325,7705,895,18,0,1
1747594420.868881325,7705,896,18,0,1
1747594420.868881325,7705,897,18,1,0
1747594420.868881325,7705,898,18,0,1
1747594420.868881325,7705,899,18,0,1
1747594420.868881325,7705,900,18,0,1
1747594420.868881325,7705,901,18,0,1
1747594420.868881325,7705,902,18,0,1
1747594420.868881325,7705,903,18,0,1
1747594420.868881325,7705,904,18,0,1
1747594420.868881325,7705,905,18,0,1
1747594420.868881325,7705,906,18,0,1
1747594420.868881325,7705,907,18,0,1
1747594420.868881325,7705,908,18,0,1
1747594420.868881325,7705,909,18,0,1
1747594420.868881325,7705,910,18,0,0
1747594420.868881325,7705,911,18,0,0
1747594420.868881325,7705,912,18,0,0
1747594420.868881325,7705,913,18,0,0
1747594420.868881325,7705,914,18,0,0
1747594420.868881325,7705,915,18,0,0
1747594420.868881325,7705,916,18,0,0
1747594420.868881325,7705,917,18,0,0
1747594420.868881325,7705,918,18,0,0
1747594420.868881325,7705,919,18,0,0
1747594420.868881325,7705,920,18,0,0
1747594420.868881325,7705,921,18,0,0
1747594420.868881325,7705,922,18,0,0
1747594420.868881325,7705,923,18,0,0
1747594420.868881325,7705,924,18,0,0
1747594420.868881325,7705,925,18,0,0
1747594420.868881325,7705,926,18,0,0
1747594420.868881325,7705,927,18,0,0
1747594420.868881325,7705,928,18,0,0
1747594420.868881325,7705,929,18,0,0
1747594420.868881325,7705,930,18,0,0
1747594420.868881325,7705,931,18,0,0
1747594420.868881325,7705,932,18,0,0
1747594420.868881325,7705,933,18,0,0
1747594420.868881325,7705,934,18,0,0
1747594420.868881325,7705,935,18,0,0
1747594420.868881325,7705,936,18,0,0
1747594420.868881325,7705,937,18,0,0
1747594420.868881325,7705,938,18,0,0
1747594420.868881325,7705,939,18,0,0
1747594420.868881325,7705,940,18,0,0
1747594420.868881325,7705,941,18,0,0
1747594420.868881325,7705,942,18,0,0
1747594420.868881325,7705,943,18,0,0
1747594420.868881325,7705,944,18,0,0
1747594420.868881325,7705,945,18,0,0
1747594420.868881325,7705,946,18,0,0
1747594420.868881325,7705,947,18,0,0
1747594420.868881325,7705,948,18,0,0
1747594420.868881325,7705,949,18,0,0
1747594420.868881325,7705,950,18,0,0
1747594420.868881325,7705,951,18,0,0
1747594420.868881325,7705,952,18,0,0
1747594420.868881325,7705,953,18,0,0
1747594420.868881325,7705,954,18,0,0
1747594420.868881325,7705,955,18,0,0
1747594420.868881325,7705,956,18,0,0
1747594420.868881325,7705,957,18,0,0
1747594420.868881325,7705,958,18,0,0
1747594420.868881325,7705,959,18,0,1
1747594420.868881325,7705,960,18,0,0
1747594420.868881325,7705,961,18,0,0
1747594420.868881325,7705,962,18,0,1
1747594420.868881325,7705,963,18,0,0
1747594420.868881325,7705,964,18,1,0
1747594420.868881325,7705,965,18,0,1
1747594420.868881325,7705,966,18,0,0
1747594420.868881325,7705,967,18,0,0
1747594420.868881325,7705,968,18,0,0
1747594420.868881325,7705,969,18,0,0
1747594420.868881325,7705,970,18,0,0
1747594420.868881325,7705,971,18,0,0
1747594420.868881325,7705,972,18,0,0
1747594420.868881325,7705,973,18,0,0
1747594420.868881325,7705,974,18,0,0
1747594420.868881325,7705,975,18,0,0
1747594420.868881325,7705,976,18,0,0
1747594420.868881325,7705,977,18,0,0
1747594420.868881325,7705,978,18,0,0
1747594420.868881325,7705,979,18,0,0
1747594420.868881325,7705,980,18,0,0
1747594420.868881325,7705,981,18,0,0
1747594420.868881325,7705,982,18,0,0
1747594420.868881325,7705,983,18,0,1
1747594420.868881325,7705,984,18,0,1
1747594420.868881325,7705,985,18,1,0
1747594420.868881325,7705,986,18,0,1
1747594420.868881325,7705,987,18,0,1
1747594420.868881325,7705,988,18,0,1
1747594420.868881325,7705,989,18,0,1
1747594420.868881325,7705,990,18,0,1
1747594420.868881325,7705,991,18,0,1
1747594420.868881325,7705,992,18,1,0
1747594420.868881325,7705,993,18,0,0
1747594420.868881325,7705,994,18,0,1
1747594420.868881325,7705,995,18,0,0
1747594420.868881325,7705,996,18,0,0
1747594420.868881325,7705,997,18,0,0
1747594420.868881325,7705,998,18,0,0
1747594420.868881325,7705,999,18,0,0
1747594420.868881325,7705,1000,18,0,0
1747594420.868881325,7705,1001,18,0,0
