Current logical CPUs: 12
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
23:33:49        0         -       460      1.00      0.00  |__kworker/8:2-mm_percpu_wq
23:33:49        0       467         -      2.00      0.00  kworker/11:2-events
23:33:49        0         -       467      2.00      0.00  |__kworker/11:2-events
23:33:49        0       471         -      4.00      0.00  usb-storage
23:33:49        0         -       471      4.00      0.00  |__usb-storage
23:33:49        0      1805         -      1.00      0.00  kworker/4:1-mm_percpu_wq
23:33:49        0         -      1805      1.00      0.00  |__kworker/4:1-mm_percpu_wq
23:33:49        0      4469         -      1.00      0.00  kworker/9:0-mm_percpu_wq
23:33:49        0         -      4469      1.00      0.00  |__kworker/9:0-mm_percpu_wq
23:33:49        0      4560         -      1.00      0.00  kworker/1:2-events_freezable
23:33:49        0         -      4560      1.00      0.00  |__kworker/1:2-events_freezable
23:33:49        0      4566         -      5.00      0.00  kworker/7:2-events
23:33:49        0         -      4566      5.00      0.00  |__kworker/7:2-events
23:33:49        0      4592         -      1.00      0.00  kworker/5:0-mm_percpu_wq
23:33:49        0         -      4592      1.00      0.00  |__kworker/5:0-mm_percpu_wq
23:33:49        0      4871         -      0.00      1.00  stress-ng-cpu
23:33:49        0         -      4871      0.00      1.00  |__stress-ng-cpu
23:33:49        0      4872         -      0.00      1.00  stress-ng-cpu
23:33:49        0         -      4872      0.00      1.00  |__stress-ng-cpu
23:33:49        0      4873         -      0.00      1.00  stress-ng-cpu
23:33:49        0         -      4873      0.00      1.00  |__stress-ng-cpu
23:33:49        0      4875         -      0.00      5.00  stress-ng-cpu
23:33:49        0         -      4875      0.00      5.00  |__stress-ng-cpu
23:33:49        0      4876         -      0.00      1.00  stress-ng-cpu
23:33:49        0         -      4876      0.00      1.00  |__stress-ng-cpu
23:33:49        0      4877         -      0.00      3.00  stress-ng-cpu
23:33:49        0         -      4877      0.00      3.00  |__stress-ng-cpu
23:33:49        0      4878         -      0.00      1.00  stress-ng-cpu
23:33:49        0         -      4878      0.00      1.00  |__stress-ng-cpu
23:33:49        0      4879         -      0.00      1.00  stress-ng-cpu
23:33:49        0         -      4879      0.00      1.00  |__stress-ng-cpu
23:33:49        0      4880         -      0.00      5.00  stress-ng-cpu
23:33:49        0         -      4880      0.00      5.00  |__stress-ng-cpu
23:33:49        0      4881         -      0.00      8.00  stress-ng-cpu
23:33:49        0         -      4881      0.00      8.00  |__stress-ng-cpu
23:33:49        0      4882         -      0.00      2.00  stress-ng-cpu
23:33:49        0         -      4882      0.00      2.00  |__stress-ng-cpu
23:33:49        0      4883         -      1.00      6.00  pidstat
23:33:49        0         -      4883      1.00      6.00  |__pidstat

23:33:49      UID      TGID       TID   cswch/s nvcswch/s  Command
23:33:50        0         2         -      1.00      0.00  kthreadd
23:33:50        0         -         2      1.00      0.00  |__kthreadd
23:33:50        0         9         -      2.00      0.00  kworker/0:0-mm_percpu_wq
23:33:50        0         -         9      2.00      0.00  |__kworker/0:0-mm_percpu_wq
23:33:50        0        96         -     16.00      0.00  kworker/u50:4+flush-8:16
23:33:50        0         -        96     16.00      0.00  |__kworker/u50:4+flush-8:16
23:33:50        0        98         -      3.00      0.00  kworker/u50:6-kvfree_rcu_reclaim
23:33:50        0         -        98      3.00      0.00  |__kworker/u50:6-kvfree_rcu_reclaim
23:33:50        0       102         -      1.00      1.00  kworker/u50:10-kvfree_rcu_reclaim
23:33:50        0         -       102      1.00      1.00  |__kworker/u50:10-kvfree_rcu_reclaim
23:33:50        0       112         -      2.00      0.00  kcompactd0
23:33:50        0         -       112      2.00      0.00  |__kcompactd0
23:33:50        0       114         -      2.00      0.00  khugepaged
23:33:50        0         -       114      2.00      0.00  |__khugepaged
23:33:50        0       270         -     33.00      1.00  kworker/3:1H-kblockd
23:33:50        0         -       270     33.00      1.00  |__kworker/3:1H-kblockd
23:33:50        0       292         -      2.00      0.00  kworker/10:2-mm_percpu_wq
23:33:50        0         -       292      2.00      0.00  |__kworker/10:2-mm_percpu_wq
23:33:50        0       353         -      1.00      0.00  kworker/6:2-mm_percpu_wq
23:33:50        0         -       353      1.00      0.00  |__kworker/6:2-mm_percpu_wq
23:33:50        0       464         -      1.00      0.00  kworker/2:2-mm_percpu_wq
23:33:50        0         -       464      1.00      0.00  |__kworker/2:2-mm_percpu_wq
23:33:50        0       467         -      2.00      0.00  kworker/11:2-events
23:33:50        0         -       467      2.00      0.00  |__kworker/11:2-events
23:33:50        0       471         -     94.00     20.00  usb-storage
23:33:50        0         -       471     94.00     20.00  |__usb-storage
23:33:50        0       878         -      2.00      0.00  kworker/3:1-mm_percpu_wq
23:33:50        0         -       878      2.00      0.00  |__kworker/3:1-mm_percpu_wq
23:33:50        0      1805         -      2.00      0.00  kworker/4:1-mm_percpu_wq
23:33:50        0         -      1805      2.00      0.00  |__kworker/4:1-mm_percpu_wq
23:33:50        0      4469         -      1.00      0.00  kworker/9:0-mm_percpu_wq
23:33:50        0         -      4469      1.00      0.00  |__kworker/9:0-mm_percpu_wq
23:33:50        0      4560         -      3.00      0.00  kworker/1:2-mm_percpu_wq
23:33:50        0         -      4560      3.00      0.00  |__kworker/1:2-mm_percpu_wq
23:33:50        0      4566         -      7.00      0.00  kworker/7:2-events
23:33:50        0         -      4566      7.00      0.00  |__kworker/7:2-events
23:33:50        0      4592         -      2.00      0.00  kworker/5:0-mm_percpu_wq
23:33:50        0         -      4592      2.00      0.00  |__kworker/5:0-mm_percpu_wq
23:33:50        0      4872         -      0.00      1.00  stress-ng-cpu
23:33:50        0         -      4872      0.00      1.00  |__stress-ng-cpu
23:33:50        0      4873         -      0.00      1.00  stress-ng-cpu
23:33:50        0         -      4873      0.00      1.00  |__stress-ng-cpu
23:33:50        0      4874         -      0.00      1.00  stress-ng-cpu
23:33:50        0         -      4874      0.00      1.00  |__stress-ng-cpu
23:33:50        0      4875         -      0.00    118.00  stress-ng-cpu
23:33:50        0         -      4875      0.00    118.00  |__stress-ng-cpu
23:33:50        0      4876         -      0.00      5.00  stress-ng-cpu
23:33:50        0         -      4876      0.00      5.00  |__stress-ng-cpu
23:33:50        0      4877         -      0.00      5.00  stress-ng-cpu
23:33:50        0         -      4877      0.00      5.00  |__stress-ng-cpu
23:33:50        0      4878         -      0.00      2.00  stress-ng-cpu
23:33:50        0         -      4878      0.00      2.00  |__stress-ng-cpu
23:33:50        0      4879         -      0.00      3.00  stress-ng-cpu
23:33:50        0         -      4879      0.00      3.00  |__stress-ng-cpu
23:33:50        0      4880         -      0.00      7.00  stress-ng-cpu
23:33:50        0         -      4880      0.00      7.00  |__stress-ng-cpu
23:33:50        0      4881         -      0.00      7.00  stress-ng-cpu
23:33:50        0         -      4881      0.00      7.00  |__stress-ng-cpu
23:33:50        0      4882         -      0.00      2.00  stress-ng-cpu
23:33:50        0         -      4882      0.00      2.00  |__stress-ng-cpu
23:33:50        0      4883         -      1.00      6.00  pidstat
23:33:50        0         -      4883      1.00      6.00  |__pidstat
23:33:50        0      4884         -      2.00      0.00  kworker/u50:0
23:33:50        0         -      4884      2.00      0.00  |__kworker/u50:0

23:33:50      UID      TGID       TID   cswch/s nvcswch/s  Command
23:33:51        0         9         -      2.00      0.00  kworker/0:0-mm_percpu_wq
23:33:51        0         -         9      2.00      0.00  |__kworker/0:0-mm_percpu_wq
23:33:51        0        39         -      1.00      0.00  ksoftirqd/3
23:33:51        0         -        39      1.00      0.00  |__ksoftirqd/3
23:33:51        0        96         -     23.00      0.00  kworker/u50:4-writeback
23:33:51        0         -        96     23.00      0.00  |__kworker/u50:4-writeback
23:33:51        0       112         -      2.00      0.00  kcompactd0
23:33:51        0         -       112      2.00      0.00  |__kcompactd0
23:33:51        0       270         -     41.00      0.00  kworker/3:1H-kblockd
23:33:51        0         -       270     41.00      0.00  |__kworker/3:1H-kblockd
23:33:51        0       292         -      1.00      0.00  kworker/10:2-mm_percpu_wq
23:33:51        0         -       292      1.00      0.00  |__kworker/10:2-mm_percpu_wq
23:33:51        0       353         -      1.00      0.00  kworker/6:2-mm_percpu_wq
23:33:51        0         -       353      1.00      0.00  |__kworker/6:2-mm_percpu_wq
23:33:51        0       464         -      1.00      0.00  kworker/2:2-mm_percpu_wq
23:33:51        0         -       464      1.00      0.00  |__kworker/2:2-mm_percpu_wq
23:33:51        0       467         -      3.00      0.00  kworker/11:2-mm_percpu_wq
23:33:51        0         -       467      3.00      0.00  |__kworker/11:2-mm_percpu_wq
23:33:51        0       471         -     39.00     10.00  usb-storage
23:33:51        0         -       471     39.00     10.00  |__usb-storage
23:33:51        0       497         -      3.00      1.00  jbd2/sdb3-8
23:33:51        0         -       497      3.00      1.00  |__jbd2/sdb3-8
23:33:51        0       878         -      1.00      0.00  kworker/3:1-mm_percpu_wq
23:33:51        0         -       878      1.00      0.00  |__kworker/3:1-mm_percpu_wq
23:33:51        0      1805         -      1.00      0.00  kworker/4:1-mm_percpu_wq
23:33:51        0         -      1805      1.00      0.00  |__kworker/4:1-mm_percpu_wq
23:33:51        0      4469         -      1.00      0.00  kworker/9:0-mm_percpu_wq
23:33:51        0         -      4469      1.00      0.00  |__kworker/9:0-mm_percpu_wq
23:33:51        0      4560         -      2.00      0.00  kworker/1:2-mm_percpu_wq
23:33:51        0         -      4560      2.00      0.00  |__kworker/1:2-mm_percpu_wq
23:33:51        0      4566         -      5.00      0.00  kworker/7:2-events
23:33:51        0         -      4566      5.00      0.00  |__kworker/7:2-events
23:33:51        0      4592         -      1.00      0.00  kworker/5:0-mm_percpu_wq
23:33:51        0         -      4592      1.00      0.00  |__kworker/5:0-mm_percpu_wq
23:33:51        0      4872         -      0.00      1.00  stress-ng-cpu
23:33:51        0         -      4872      0.00      1.00  |__stress-ng-cpu
23:33:51        0      4873         -      0.00      2.00  stress-ng-cpu
23:33:51        0         -      4873      0.00      2.00  |__stress-ng-cpu
23:33:51        0      4874         -      0.00      1.00  stress-ng-cpu
23:33:51        0         -      4874      0.00      1.00  |__stress-ng-cpu
23:33:51        0      4875         -      0.00     10.00  stress-ng-cpu
23:33:51        0         -      4875      0.00     10.00  |__stress-ng-cpu
23:33:51        0      4876         -      0.00      2.00  stress-ng-cpu
23:33:51        0         -      4876      0.00      2.00  |__stress-ng-cpu
23:33:51        0      4877         -      0.00      7.00  stress-ng-cpu
23:33:51        0         -      4877      0.00      7.00  |__stress-ng-cpu
23:33:51        0      4878         -      0.00      2.00  stress-ng-cpu
23:33:51        0         -      4878      0.00      2.00  |__stress-ng-cpu
23:33:51        0      4879         -      0.00      1.00  stress-ng-cpu
23:33:51        0         -      4879      0.00      1.00  |__stress-ng-cpu
23:33:51        0      4880         -      0.00      5.00  stress-ng-cpu
23:33:51        0         -      4880      0.00      5.00  |__stress-ng-cpu
23:33:51        0      4881         -      0.00      4.00  stress-ng-cpu
23:33:51        0         -      4881      0.00      5.00  |__stress-ng-cpu
23:33:51        0      4882         -      0.00      3.00  stress-ng-cpu
23:33:51        0         -      4882      0.00      3.00  |__stress-ng-cpu
23:33:51        0      4883         -      1.00      6.00  pidstat
23:33:51        0         -      4883      1.00      6.00  |__pidstat

23:33:51      UID      TGID       TID   cswch/s nvcswch/s  Command
23:33:52        0         9         -      1.00      0.00  kworker/0:0-events
23:33:52        0         -         9      1.00      0.00  |__kworker/0:0-events
23:33:52        0        90         -      1.00      0.00  kworker/u49:0-events_unbound
23:33:52        0         -        90      1.00      0.00  |__kworker/u49:0-events_unbound
23:33:52        0       112         -      2.00      0.00  kcompactd0
23:33:52        0         -       112      2.00      0.00  |__kcompactd0
23:33:52        0       292         -      1.00      0.00  kworker/10:2-mm_percpu_wq
23:33:52        0         -       292      1.00      0.00  |__kworker/10:2-mm_percpu_wq
23:33:52        0       353         -      1.00      0.00  kworker/6:2-mm_percpu_wq
23:33:52        0         -       353      1.00      0.00  |__kworker/6:2-mm_percpu_wq
23:33:52        0       460         -      1.00      0.00  kworker/8:2-events_power_efficient
23:33:52        0         -       460      1.00      0.00  |__kworker/8:2-events_power_efficient
23:33:52        0       464         -      1.00      0.00  kworker/2:2-mm_percpu_wq
23:33:52        0         -       464      1.00      0.00  |__kworker/2:2-mm_percpu_wq
23:33:52        0       467         -      2.00      0.00  kworker/11:2-events
23:33:52        0         -       467      2.00      0.00  |__kworker/11:2-events
23:33:52        0       471         -      3.00      0.00  usb-storage
23:33:52        0         -       471      3.00      0.00  |__usb-storage
23:33:52        0       878         -      1.00      0.00  kworker/3:1-mm_percpu_wq
23:33:52        0         -       878      1.00      0.00  |__kworker/3:1-mm_percpu_wq
23:33:52        0      1805         -      1.00      0.00  kworker/4:1-mm_percpu_wq
23:33:52        0         -      1805      1.00      0.00  |__kworker/4:1-mm_percpu_wq
23:33:52        0      4469         -      1.00      0.00  kworker/9:0-mm_percpu_wq
23:33:52        0         -      4469      1.00      0.00  |__kworker/9:0-mm_percpu_wq
23:33:52        0      4560         -      4.00      0.00  kworker/1:2-mm_percpu_wq
23:33:52        0         -      4560      4.00      0.00  |__kworker/1:2-mm_percpu_wq
23:33:52        0      4566         -      7.00      0.00  kworker/7:2-events
23:33:52        0         -      4566      7.00      0.00  |__kworker/7:2-events
23:33:52        0      4592         -      1.00      0.00  kworker/5:0-mm_percpu_wq
23:33:52        0         -      4592      1.00      0.00  |__kworker/5:0-mm_percpu_wq
23:33:52        0      4871         -      0.00      2.00  stress-ng-cpu
23:33:52        0         -      4871      0.00      2.00  |__stress-ng-cpu
23:33:52        0      4872         -      0.00      2.00  stress-ng-cpu
23:33:52        0         -      4872      0.00      2.00  |__stress-ng-cpu
23:33:52        0      4873         -      0.00      2.00  stress-ng-cpu
23:33:52        0         -      4873      0.00      2.00  |__stress-ng-cpu
23:33:52        0      4874         -      0.00      2.00  stress-ng-cpu
23:33:52        0         -      4874      0.00      2.00  |__stress-ng-cpu
23:33:52        0      4875         -      0.00      4.00  stress-ng-cpu
23:33:52        0         -      4875      0.00      4.00  |__stress-ng-cpu
23:33:52        0      4876         -      0.00      5.00  stress-ng-cpu
23:33:52        0         -      4876      0.00      5.00  |__stress-ng-cpu
23:33:52        0      4877         -      0.00      3.00  stress-ng-cpu
23:33:52        0         -      4877      0.00      3.00  |__stress-ng-cpu
23:33:52        0      4878         -      0.00      2.00  stress-ng-cpu
23:33:52        0         -      4878      0.00      2.00  |__stress-ng-cpu
23:33:52        0      4879         -      0.00      2.00  stress-ng-cpu
23:33:52        0         -      4879      0.00      2.00  |__stress-ng-cpu
23:33:52        0      4880         -      0.00      8.00  stress-ng-cpu
23:33:52        0         -      4880      0.00      8.00  |__stress-ng-cpu
23:33:52        0      4881         -      0.00      9.00  stress-ng-cpu
23:33:52        0         -      4881      0.00      8.00  |__stress-ng-cpu
23:33:52        0      4882         -      0.00      3.00  stress-ng-cpu
23:33:52        0         -      4882      0.00      3.00  |__stress-ng-cpu
23:33:52        0      4883         -      1.00      6.00  pidstat
23:33:52        0         -      4883      1.00      6.00  |__pidstat

23:33:52      UID      TGID       TID   cswch/s nvcswch/s  Command
23:33:53        0         9         -      0.99      0.00  kworker/0:0-events
23:33:53        0         -         9      0.99      0.00  |__kworker/0:0-events
23:33:53        0        21         -      0.99      0.00  migration/0
23:33:53        0         -        21      0.99      0.00  |__migration/0
23:33:53        0        26         -      0.99      0.00  migration/1
23:33:53        0         -        26      0.99      0.00  |__migration/1
23:33:53        0        32         -      0.99      0.00  migration/2
23:33:53        0         -        32      0.99      0.00  |__migration/2
23:33:53        0        38         -      0.99      0.00  migration/3
23:33:53        0         -        38      0.99      0.00  |__migration/3
23:33:53        0        44         -      0.99      0.00  migration/4
23:33:53        0         -        44      0.99      0.00  |__migration/4
23:33:53        0        50         -      0.99      0.00  migration/5
23:33:53        0         -        50      0.99      0.00  |__migration/5
23:33:53        0        56         -      0.99      0.00  migration/6
23:33:53        0         -        56      0.99      0.00  |__migration/6
23:33:53        0        62         -      0.99      0.00  migration/7
23:33:53        0         -        62      0.99      0.00  |__migration/7
23:33:53        0        68         -      0.99      0.00  migration/8
23:33:53        0         -        68      0.99      0.00  |__migration/8
23:33:53        0        74         -      0.99      0.00  migration/9
23:33:53        0         -        74      0.99      0.00  |__migration/9
23:33:53        0        80         -      0.99      0.00  migration/10
23:33:53        0         -        80      0.99      0.00  |__migration/10
23:33:53        0        86         -      0.99      0.00  migration/11
23:33:53        0         -        86      0.99      0.00  |__migration/11
23:33:53        0       112         -      1.98      0.00  kcompactd0
23:33:53        0         -       112      1.98      0.00  |__kcompactd0
23:33:53        0       292         -      0.99      0.00  kworker/10:2-mm_percpu_wq
23:33:53        0         -       292      0.99      0.00  |__kworker/10:2-mm_percpu_wq
23:33:53        0       467         -      1.98      0.00  kworker/11:2-events
23:33:53        0         -       467      1.98      0.00  |__kworker/11:2-events
23:33:53        0      1805         -      0.99      0.00  kworker/4:1-mm_percpu_wq
23:33:53        0         -      1805      0.99      0.00  |__kworker/4:1-mm_percpu_wq
23:33:53        0      4560         -      0.99      0.00  kworker/1:2-events_freezable
23:33:53        0         -      4560      0.99      0.00  |__kworker/1:2-events_freezable
23:33:53        0      4566         -      4.95      0.00  kworker/7:2-events
23:33:53        0         -      4566      4.95      0.00  |__kworker/7:2-events
23:33:53        0      4592         -      0.99      0.00  kworker/5:0-mm_percpu_wq
23:33:53        0         -      4592      0.99      0.00  |__kworker/5:0-mm_percpu_wq
23:33:53        0      4871         -      0.00      0.99  stress-ng-cpu
23:33:53        0         -      4871      0.00      0.99  |__stress-ng-cpu
23:33:53        0      4876         -      0.00      0.99  stress-ng-cpu
23:33:53        0         -      4876      0.00      0.99  |__stress-ng-cpu
23:33:53        0      4877         -      0.00      1.98  stress-ng-cpu
23:33:53        0         -      4877      0.00      1.98  |__stress-ng-cpu
23:33:53        0      4878         -      0.00      0.99  stress-ng-cpu
23:33:53        0         -      4878      0.00      0.99  |__stress-ng-cpu
23:33:53        0      4879         -      0.00      0.99  stress-ng-cpu
23:33:53        0         -      4879      0.00      0.99  |__stress-ng-cpu
23:33:53        0      4880         -      0.00      4.95  stress-ng-cpu
23:33:53        0         -      4880      0.00      4.95  |__stress-ng-cpu
23:33:53        0      4881         -      0.00      6.93  stress-ng-cpu
23:33:53        0         -      4881      0.00      6.93  |__stress-ng-cpu
23:33:53        0      4882         -      0.00      1.98  stress-ng-cpu
23:33:53        0         -      4882      0.00      1.98  |__stress-ng-cpu
23:33:53        0      4883         -      0.99      4.95  pidstat
23:33:53        0         -      4883      0.99      4.95  |__pidstat

23:33:53      UID      TGID       TID   cswch/s nvcswch/s  Command
23:33:54        0         9         -      1.00      0.00  kworker/0:0-events
23:33:54        0         -         9      1.00      0.00  |__kworker/0:0-events
23:33:54        0        12         -      1.00      0.00  kworker/u48:0-ipv6_addrconf
23:33:54        0         -        12      1.00      0.00  |__kworker/u48:0-ipv6_addrconf
23:33:54        0        90         -      1.00      0.00  kworker/u49:0-events_unbound
23:33:54        0         -        90      1.00      0.00  |__kworker/u49:0-events_unbound
23:33:54        0        96         -      1.00      0.00  kworker/u50:4-flush-8:16
23:33:54        0         -        96      1.00      0.00  |__kworker/u50:4-flush-8:16
23:33:54        0       112         -      2.00      0.00  kcompactd0
23:33:54        0         -       112      2.00      0.00  |__kcompactd0
23:33:54        0       292         -      1.00      0.00  kworker/10:2-mm_percpu_wq
23:33:54        0         -       292      1.00      0.00  |__kworker/10:2-mm_percpu_wq
23:33:54        0       467         -      1.00      0.00  kworker/11:2-events
23:33:54        0         -       467      1.00      0.00  |__kworker/11:2-events
23:33:54        0       471         -      3.00      0.00  usb-storage
23:33:54        0         -       471      3.00      0.00  |__usb-storage
23:33:54        0      4560         -      3.00      1.00  kworker/1:2-events_freezable
23:33:54        0         -      4560      3.00      1.00  |__kworker/1:2-events_freezable
23:33:54        0      4566         -      6.00      0.00  kworker/7:2-events
23:33:54        0         -      4566      6.00      0.00  |__kworker/7:2-events
23:33:54        0      4592         -      1.00      0.00  kworker/5:0-mm_percpu_wq
23:33:54        0         -      4592      1.00      0.00  |__kworker/5:0-mm_percpu_wq
23:33:54        0      4875         -      0.00      3.00  stress-ng-cpu
23:33:54        0         -      4875      0.00      3.00  |__stress-ng-cpu
23:33:54        0      4876         -      0.00      3.00  stress-ng-cpu
23:33:54        0         -      4876      0.00      3.00  |__stress-ng-cpu
23:33:54        0      4877         -      0.00      2.00  stress-ng-cpu
23:33:54        0         -      4877      0.00      2.00  |__stress-ng-cpu
23:33:54        0      4878         -      0.00      1.00  stress-ng-cpu
23:33:54        0         -      4878      0.00      1.00  |__stress-ng-cpu
23:33:54        0      4879         -      0.00      2.00  stress-ng-cpu
23:33:54        0         -      4879      0.00      2.00  |__stress-ng-cpu
23:33:54        0      4880         -      0.00      6.00  stress-ng-cpu
23:33:54        0         -      4880      0.00      6.00  |__stress-ng-cpu
23:33:54        0      4881         -      0.00      9.00  stress-ng-cpu
23:33:54        0         -      4881      0.00      9.00  |__stress-ng-cpu
23:33:54        0      4882         -      0.00      1.00  stress-ng-cpu
23:33:54        0         -      4882      0.00      1.00  |__stress-ng-cpu
23:33:54        0      4883         -      1.00      7.00  pidstat
23:33:54        0         -      4883      1.00      7.00  |__pidstat
23:33:54        0      4884         -      1.00      0.00  kworker/u50:0-flush-8:16
23:33:54        0         -      4884      1.00      0.00  |__kworker/u50:0-flush-8:16

23:33:54      UID      TGID       TID   cswch/s nvcswch/s  Command
23:33:55        0         9         -      1.00      0.00  kworker/0:0-events
