Current logical CPUs: 12
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.1.0-34-amd64 (localhost) 	05/15/25 	_x86_64_	(12 CPU)

22:40:30      UID      TGID       TID   cswch/s nvcswch/s  Command
22:40:31        0        15         -     11.54      0.00  rcu_preempt
22:40:31        0         -        15     11.54      0.00  |__rcu_preempt
22:40:31        0        21         -      1.92      0.00  ksoftirqd/1
22:40:31        0         -        21      1.92      0.00  |__ksoftirqd/1
22:40:31        0        52         -      1.92      0.00  kworker/7:0-mm_percpu_wq
22:40:31        0         -        52      1.92      0.00  |__kworker/7:0-mm_percpu_wq
22:40:31        0        91         -      0.96      0.00  kworker/1:2-mm_percpu_wq
22:40:31        0         -        91      0.96      0.00  |__kworker/1:2-mm_percpu_wq
22:40:31        0        95         -      1.92      0.00  kcompactd0
22:40:31        0         -        95      1.92      0.00  |__kcompactd0
22:40:31        0       112         -      7.69      0.00  kworker/3:1-events
22:40:31        0         -       112      7.69      0.00  |__kworker/3:1-events
22:40:31        0       125         -      1.92      0.00  kworker/10:1-mm_percpu_wq
22:40:31        0         -       125      1.92      0.00  |__kworker/10:1-mm_percpu_wq
22:40:31        0       126         -      1.92      0.00  kworker/11:1-mm_percpu_wq
22:40:31        0         -       126      1.92      0.00  |__kworker/11:1-mm_percpu_wq
22:40:31        0       159         -      1.92      0.00  kworker/0:3-events_freezable
22:40:31        0         -       159      1.92      0.00  |__kworker/0:3-events_freezable
22:40:31        0       347         -      1.92      0.00  kworker/5:2-mm_percpu_wq
22:40:31        0         -       347      1.92      0.00  |__kworker/5:2-mm_percpu_wq
22:40:31        0       385         -      0.96      0.00  kworker/2:2-mm_percpu_wq
22:40:31        0         -       385      0.96      0.00  |__kworker/2:2-mm_percpu_wq
22:40:31        0       418         -      1.92      0.00  kworker/8:3-mm_percpu_wq
22:40:31        0         -       418      1.92      0.00  |__kworker/8:3-mm_percpu_wq
22:40:31        0       553         -      1.92      0.00  kworker/9:3-mm_percpu_wq
22:40:31        0         -       553      1.92      0.00  |__kworker/9:3-mm_percpu_wq
22:40:31        0      3276         -      0.96      0.00  kworker/u64:0-flush-8:16
22:40:31        0         -      3276      0.96      0.00  |__kworker/u64:0-flush-8:16
22:40:31        0      6482         -      1.92      0.00  kworker/4:0-mm_percpu_wq
22:40:31        0         -      6482      1.92      0.00  |__kworker/4:0-mm_percpu_wq
22:40:31        0      6502         -      2.88      0.00  kworker/6:1-mm_percpu_wq
22:40:31        0         -      6502      2.88      0.00  |__kworker/6:1-mm_percpu_wq
22:40:31        0      9040         -      0.96      0.00  kworker/u64:1-flush-8:16
22:40:31        0         -      9040      0.96      0.00  |__kworker/u64:1-flush-8:16
22:40:31        0      9360         -      0.00      2.88  stress-ng-cpu
22:40:31        0         -      9360      0.00      2.88  |__stress-ng-cpu
22:40:31        0      9361         -      0.00      0.96  stress-ng-cpu
22:40:31        0         -      9361      0.00      0.96  |__stress-ng-cpu
22:40:31        0      9362         -      0.00      1.92  stress-ng-cpu
22:40:31        0         -      9362      0.00      1.92  |__stress-ng-cpu
22:40:31        0      9363         -      0.00      3.85  stress-ng-cpu
22:40:31        0         -      9363      0.00      3.85  |__stress-ng-cpu
22:40:31        0      9364         -      0.00     12.50  stress-ng-cpu
22:40:31        0         -      9364      0.00     12.50  |__stress-ng-cpu
22:40:31        0      9365         -      0.00      1.92  stress-ng-cpu
22:40:31        0         -      9365      0.00      1.92  |__stress-ng-cpu
22:40:31        0      9366         -      0.00      3.85  stress-ng-cpu
22:40:31        0         -      9366      0.00      3.85  |__stress-ng-cpu
22:40:31        0      9367         -      0.00      1.92  stress-ng-cpu
22:40:31        0         -      9367      0.00      1.92  |__stress-ng-cpu
22:40:31        0      9368         -      0.00      1.92  stress-ng-cpu
22:40:31        0         -      9368      0.00      1.92  |__stress-ng-cpu
22:40:31        0      9369         -      0.00      3.85  stress-ng-cpu
22:40:31        0         -      9369      0.00      3.85  |__stress-ng-cpu
22:40:31        0      9370         -      0.00      5.77  stress-ng-cpu
22:40:31        0         -      9370      0.00      5.77  |__stress-ng-cpu
22:40:31        0      9371         -      0.00      2.88  stress-ng-cpu
22:40:31        0         -      9371      0.00      2.88  |__stress-ng-cpu
22:40:31        0      9372         -      0.96      0.96  pidstat
22:40:31        0         -      9372      0.96      0.96  |__pidstat

