1747354157 LOGGER STARTED
Sample #1, Timestamp: 1747354157, CPU_Temperature: 48°C, cpu0: 3882760kHz, cpu1: 2484417kHz, cpu10: 2794379kHz, cpu11: 2773469kHz, cpu2: 1550000kHz, cpu3: 2794126kHz, cpu4: 1550000kHz, cpu5: 1550000kHz, cpu6: 3884482kHz, cpu7: 3895826kHz, cpu8: 3892183kHz, cpu9: 3666787kHz, 
Sample #2, Timestamp: 1747354158, CPU_Temperature: 48°C, cpu0: 2156976kHz, cpu1: 2639443kHz, cpu10: 3692427kHz, cpu11: 3692589kHz, cpu2: 3667632kHz, cpu3: 3681139kHz, cpu4: 3678068kHz, cpu5: 3678107kHz, cpu6: 3667635kHz, cpu7: 3667626kHz, cpu8: 3667628kHz, cpu9: 3667491kHz, 
Sample #3, Timestamp: 1747354158, CPU_Temperature: 48°C, cpu0: 3667647kHz, cpu1: 3667645kHz, cpu10: 3667562kHz, cpu11: 3667624kHz, cpu2: 3667639kHz, cpu3: 3667578kHz, cpu4: 3667632kHz, cpu5: 3667624kHz, cpu6: 3667638kHz, cpu7: 3667627kHz, cpu8: 3667630kHz, cpu9: 3667578kHz, 
Sample #4, Timestamp: 1747354158, CPU_Temperature: 57°C, cpu0: 3667647kHz, cpu1: 3667629kHz, cpu10: 3667626kHz, cpu11: 3665654kHz, cpu2: 3667637kHz, cpu3: 3667586kHz, cpu4: 3667049kHz, cpu5: 3667638kHz, cpu6: 3667618kHz, cpu7: 3667635kHz, cpu8: 3667632kHz, cpu9: 3667636kHz, 
Sample #5, Timestamp: 1747354160, CPU_Temperature: 58°C, cpu0: 3667632kHz, cpu1: 3667638kHz, cpu10: 3667383kHz, cpu11: 3667628kHz, cpu2: 3667630kHz, cpu3: 3667402kHz, cpu4: 3667509kHz, cpu5: 3667599kHz, cpu6: 3667635kHz, cpu7: 3667625kHz, cpu8: 3667625kHz, cpu9: 3667551kHz, 
Sample #6, Timestamp: 1747354161, CPU_Temperature: 59°C, cpu0: 3667622kHz, cpu1: 3667634kHz, cpu10: 3667440kHz, cpu11: 3647484kHz, cpu2: 3667635kHz, cpu3: 3667589kHz, cpu4: 3667513kHz, cpu5: 3667635kHz, cpu6: 3656265kHz, cpu7: 3649873kHz, cpu8: 3667635kHz, cpu9: 3667630kHz, 
Sample #7, Timestamp: 1747354163, CPU_Temperature: 59°C, cpu0: 3648646kHz, cpu1: 3654239kHz, cpu10: 3653484kHz, cpu11: 3667628kHz, cpu2: 3667630kHz, cpu3: 3667335kHz, cpu4: 3667136kHz, cpu5: 3652793kHz, cpu6: 3644322kHz, cpu7: 3656690kHz, cpu8: 3640635kHz, cpu9: 3661455kHz, 
Sample #8, Timestamp: 1747354165, CPU_Temperature: 60°C, cpu0: 3649091kHz, cpu1: 3642689kHz, cpu10: 3652617kHz, cpu11: 3642685kHz, cpu2: 3661314kHz, cpu3: 3641506kHz, cpu4: 3645510kHz, cpu5: 3658244kHz, cpu6: 3642690kHz, cpu7: 3647085kHz, cpu8: 3642676kHz, cpu9: 3647304kHz, 
Sample #9, Timestamp: 1747354166, CPU_Temperature: 60°C, cpu0: 3642690kHz, cpu1: 3652932kHz, cpu10: 3666110kHz, cpu11: 3642688kHz, cpu2: 3642682kHz, cpu3: 3642639kHz, cpu4: 3648212kHz, cpu5: 3647999kHz, cpu6: 3649930kHz, cpu7: 3652816kHz, cpu8: 3642682kHz, cpu9: 3642671kHz, 
Sample #10, Timestamp: 1747354168, CPU_Temperature: 60°C, cpu0: 3647225kHz, cpu1: 3642683kHz, cpu10: 3642165kHz, cpu11: 3650448kHz, cpu2: 3642681kHz, cpu3: 3642646kHz, cpu4: 3642280kHz, cpu5: 3646981kHz, cpu6: 3642673kHz, cpu7: 3643143kHz, cpu8: 3642679kHz, cpu9: 3646505kHz, 
Sample #11, Timestamp: 1747354169, CPU_Temperature: 60°C, cpu0: 3642685kHz, cpu1: 3643161kHz, cpu10: 3645529kHz, cpu11: 3666206kHz, cpu2: 3645774kHz, cpu3: 3659855kHz, cpu4: 3650389kHz, cpu5: 3640760kHz, cpu6: 3643412kHz, cpu7: 3642695kHz, cpu8: 3642681kHz, cpu9: 3652426kHz, 
Sample #12, Timestamp: 1747354171, CPU_Temperature: 60°C, cpu0: 3647766kHz, cpu1: 3646019kHz, cpu10: 3642690kHz, cpu11: 3642110kHz, cpu2: 3642724kHz, cpu3: 3642640kHz, cpu4: 3642644kHz, cpu5: 3651871kHz, cpu6: 3642691kHz, cpu7: 3655338kHz, cpu8: 3654255kHz, cpu9: 3642622kHz, 
Sample #13, Timestamp: 1747354173, CPU_Temperature: 60°C, cpu0: 3648638kHz, cpu1: 3642671kHz, cpu10: 3645116kHz, cpu11: 3667630kHz, cpu2: 3649114kHz, cpu3: 3654192kHz, cpu4: 3649789kHz, cpu5: 3642167kHz, cpu6: 3657520kHz, cpu7: 3642679kHz, cpu8: 3640980kHz, cpu9: 3642563kHz, 
Sample #14, Timestamp: 1747354174, CPU_Temperature: 60°C, cpu0: 3641466kHz, cpu1: 3642677kHz, cpu10: 3651038kHz, cpu11: 3656131kHz, cpu2: 3653438kHz, cpu3: 3654455kHz, cpu4: 3642114kHz, cpu5: 3639057kHz, cpu6: 3642685kHz, cpu7: 3642678kHz, cpu8: 3642679kHz, cpu9: 3642587kHz, 
