1747347179 LOGGER STARTED
Sample #1, Timestamp: 1747347179, CPU_Temperature: 51°C, cpu0: 443654kHz, cpu1: 399794kHz, cpu10: 400076kHz, cpu11: 800034kHz, cpu12: 800011kHz, cpu13: 3178761kHz, cpu14: 3315329kHz, cpu15: 3302522kHz, cpu2: 1392045kHz, cpu3: 400000kHz, cpu4: 525532kHz, cpu5: 400000kHz, cpu6: 400000kHz, cpu7: 400000kHz, cpu8: 1039988kHz, cpu9: 1080012kHz, 
Sample #2, Timestamp: 1747347179, CPU_Temperature: 51°C, cpu0: 3799990kHz, cpu1: 3800000kHz, cpu10: 2899999kHz, cpu11: 2899980kHz, cpu12: 2899998kHz, cpu13: 2895907kHz, cpu14: 2899972kHz, cpu15: 2900007kHz, cpu2: 3800009kHz, cpu3: 3800000kHz, cpu4: 3800009kHz, cpu5: 3800009kHz, cpu6: 3800000kHz, cpu7: 3800000kHz, cpu8: 2875150kHz, cpu9: 2852811kHz, 
Sample #3, Timestamp: 1747347179, CPU_Temperature: 51°C, cpu0: 3800000kHz, cpu1: 3800009kHz, cpu10: 2799986kHz, cpu11: 2800004kHz, cpu12: 2799987kHz, cpu13: 2799981kHz, cpu14: 2827883kHz, cpu15: 2799975kHz, cpu2: 3800000kHz, cpu3: 3799990kHz, cpu4: 3800000kHz, cpu5: 3800009kHz, cpu6: 3800000kHz, cpu7: 3799990kHz, cpu8: 2800000kHz, cpu9: 2800007kHz, 
Sample #4, Timestamp: 1747347180, CPU_Temperature: 51°C, cpu0: 3800000kHz, cpu1: 3800000kHz, cpu10: 2799981kHz, cpu11: 2800002kHz, cpu12: 2800011kHz, cpu13: 2800005kHz, cpu14: 2799990kHz, cpu15: 2799995kHz, cpu2: 3799990kHz, cpu3: 3800000kHz, cpu4: 3800009kHz, cpu5: 3800000kHz, cpu6: 3799990kHz, cpu7: 3800000kHz, cpu8: 2799992kHz, cpu9: 2799993kHz, 
Sample #5, Timestamp: 1747347181, CPU_Temperature: 86°C, cpu0: 3800000kHz, cpu1: 3800000kHz, cpu10: 2800003kHz, cpu11: 2800005kHz, cpu12: 2800001kHz, cpu13: 2799996kHz, cpu14: 2799991kHz, cpu15: 2800000kHz, cpu2: 3799990kHz, cpu3: 3800000kHz, cpu4: 3800000kHz, cpu5: 3799990kHz, cpu6: 3800009kHz, cpu7: 3799990kHz, cpu8: 2799989kHz, cpu9: 2799996kHz, 
Sample #6, Timestamp: 1747347181, CPU_Temperature: 86°C, cpu0: 3800009kHz, cpu1: 3800000kHz, cpu10: 2799993kHz, cpu11: 2799987kHz, cpu12: 2799982kHz, cpu13: 2799985kHz, cpu14: 2800007kHz, cpu15: 2799997kHz, cpu2: 3800009kHz, cpu3: 3800000kHz, cpu4: 3800000kHz, cpu5: 3800000kHz, cpu6: 3800009kHz, cpu7: 3800009kHz, cpu8: 2800012kHz, cpu9: 2799994kHz, 
Sample #7, Timestamp: 1747347181, CPU_Temperature: 86°C, cpu0: 3700000kHz, cpu1: 3400008kHz, cpu10: 2500002kHz, cpu11: 2399981kHz, cpu12: 2362097kHz, cpu13: 2299984kHz, cpu14: 2300001kHz, cpu15: 2300011kHz, cpu2: 2624191kHz, cpu3: 2600000kHz, cpu4: 2500000kHz, cpu5: 2410014kHz, cpu6: 2400006kHz, cpu7: 2283957kHz, cpu8: 1699985kHz, cpu9: 1699992kHz, 
Sample #8, Timestamp: 1747347182, CPU_Temperature: 65°C, cpu0: 1499996kHz, cpu1: 1400000kHz, cpu10: 1100004kHz, cpu11: 999994kHz, cpu12: 999998kHz, cpu13: 999999kHz, cpu14: 1000006kHz, cpu15: 999994kHz, cpu2: 1200006kHz, cpu3: 1200006kHz, cpu4: 1200000kHz, cpu5: 1299996kHz, cpu6: 1300000kHz, cpu7: 1300000kHz, cpu8: 1099999kHz, cpu9: 1099992kHz, 
Sample #9, Timestamp: 1747347184, CPU_Temperature: 61°C, cpu0: 1400003kHz, cpu1: 1400000kHz, cpu10: 1099990kHz, cpu11: 1199994kHz, cpu12: 1199996kHz, cpu13: 1200001kHz, cpu14: 1200003kHz, cpu15: 1199998kHz, cpu2: 1500000kHz, cpu3: 1500007kHz, cpu4: 1499996kHz, cpu5: 1500000kHz, cpu6: 1500000kHz, cpu7: 1500000kHz, cpu8: 1199993kHz, cpu9: 1200001kHz, 
Sample #10, Timestamp: 1747347185, CPU_Temperature: 61°C, cpu0: 1299996kHz, cpu1: 1200000kHz, cpu10: 1000002kHz, cpu11: 900006kHz, cpu12: 899996kHz, cpu13: 800001kHz, cpu14: 799999kHz, cpu15: 601962kHz, cpu2: 799997kHz, cpu3: 700000kHz, cpu4: 699996kHz, cpu5: 699998kHz, cpu6: 700005kHz, cpu7: 599995kHz, cpu8: 399998kHz, cpu9: 599998kHz, 
Sample #11, Timestamp: 1747347187, CPU_Temperature: 58°C, cpu0: 1100000kHz, cpu1: 1200000kHz, cpu10: 999999kHz, cpu11: 1087057kHz, cpu12: 1099992kHz, cpu13: 1100003kHz, cpu14: 1199993kHz, cpu15: 1199996kHz, cpu2: 1400000kHz, cpu3: 1500003kHz, cpu4: 1500000kHz, cpu5: 1500000kHz, cpu6: 1500000kHz, cpu7: 1499992kHz, cpu8: 1199996kHz, cpu9: 1299998kHz, 
