=== Scheduler Fairness Test with PID Logging ===
# Logical CPUs: 12
# CLK_TCK: 100

# Starting Group A (nice 18)

# Starting Group B (nice 10)

# Starting Group C (nice 5)

# Starting Group D (nice -5)
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
Running in process mode with 12 groups using 12 file descriptors each (== 144 tasks)
Each sender will pass 90000 messages of 512 bytes
# Total PIDs being logged: 454
timestamp,starttime,pid,nice,utime,stime
Start logging...
1747347472.059286905,61058,1043,18,0,0
1747347472.059286905,61058,1044,18,0,0
1747347472.059286905,61058,1046,18,0,0
1747347472.059286905,61058,1048,18,0,0
1747347472.059286905,61058,1051,18,0,0
1747347472.059286905,61058,1055,18,0,0
1747347472.059286905,61058,1059,18,0,0
1747347472.059286905,61058,1062,18,0,0
1747347472.059286905,61058,1066,18,0,0
1747347472.059286905,61058,1070,18,0,0
1747347472.059286905,61058,1074,18,0,0
1747347472.059286905,61058,1078,18,0,0
1747347472.059286905,61058,1082,18,0,0
1747347472.059286905,61058,1085,18,0,0
1747347472.059286905,61058,1087,18,0,0
1747347472.059286905,61058,1091,18,0,0
1747347472.059286905,61058,1093,18,0,0
1747347472.059286905,61058,1096,18,0,0
1747347472.059286905,61058,1097,18,0,0
1747347472.059286905,61058,1101,18,0,0
1747347472.059286905,61058,1103,18,0,0
1747347472.059286905,61058,1106,18,0,0
1747347472.059286905,61058,1045,10,0,1
1747347472.059286905,61058,1047,10,0,1
1747347472.059286905,61058,1050,10,0,1
1747347472.059286905,61058,1054,10,0,1
1747347472.059286905,61058,1058,10,0,1
1747347472.059286905,61058,1063,10,0,1
1747347472.059286905,61058,1067,10,0,1
1747347472.059286905,61058,1071,10,0,1
1747347472.059286905,61058,1075,10,0,1
1747347472.059286905,61058,1079,10,0,1
1747347472.059286905,61058,1083,10,0,0
1747347472.059286905,61058,1088,10,0,1
1747347472.059286905,61058,1094,10,0,1
1747347472.059286905,61058,1100,10,0,1
1747347472.059286905,61058,1102,10,0,1
1747347472.059286905,61058,1107,10,0,1
1747347472.059286905,61058,1109,10,0,1
1747347472.059286905,61058,1113,10,0,1
1747347472.059286905,61058,1115,10,0,1
1747347472.059286905,61058,1118,10,1,1
1747347472.059286905,61058,1121,10,0,1
1747347472.059286905,61058,1124,10,0,1
1747347472.059286905,61058,1128,10,0,1
1747347472.059286905,61058,1130,10,0,1
1747347472.059286905,61058,1134,10,0,1
1747347472.059286905,61058,1138,10,0,1
1747347472.059286905,61058,1142,10,0,0
1747347472.059286905,61058,1145,10,0,1
1747347472.059286905,61058,1150,10,0,1
1747347472.059286905,61058,1153,10,0,1
1747347472.059286905,61058,1156,10,0,1
1747347472.059286905,61058,1160,10,0,1
1747347472.059286905,61058,1162,10,0,1
1747347472.059286905,61058,1166,10,0,1
1747347472.059286905,61058,1169,10,0,1
1747347472.059286905,61058,1171,10,0,1
1747347472.059286905,61059,1176,10,0,1
1747347472.059286905,61059,1179,10,0,1
1747347472.059286905,61059,1183,10,0,1
1747347472.059286905,61059,1187,10,0,1
1747347472.059286905,61059,1190,10,0,1
1747347472.059286905,61059,1193,10,0,1
1747347472.059286905,61059,1197,10,0,4
1747347472.059286905,61059,1201,10,0,1
1747347472.059286905,61059,1206,10,0,1
1747347472.059286905,61059,1209,10,0,1
1747347472.059286905,61059,1212,10,0,1
1747347472.059286905,61059,1216,10,0,1
1747347472.059286905,61059,1221,10,0,1
1747347472.059286905,61059,1224,10,0,1
1747347472.059286905,61059,1228,10,0,1
1747347472.059286905,61059,1232,10,0,1
1747347472.059286905,61059,1237,10,0,1
1747347472.059286905,61059,1241,10,0,1
1747347472.059286905,61059,1245,10,0,1
1747347472.059286905,61059,1249,10,0,1
1747347472.059286905,61059,1253,10,0,1
1747347472.059286905,61059,1257,10,0,1
1747347472.059286905,61059,1261,10,0,0
1747347472.059286905,61059,1262,10,0,2
1747347472.059286905,61059,1266,10,0,1
1747347472.059286905,61059,1270,10,0,1
1747347472.059286905,61059,1274,10,0,1
1747347472.059286905,61059,1279,10,0,1
1747347472.059286905,61059,1283,10,0,1
1747347472.059286905,61059,1287,10,0,1
1747347472.059286905,61059,1290,10,0,1
1747347472.059286905,61059,1294,10,0,2
1747347472.059286905,61059,1298,10,0,1
1747347472.059286905,61059,1302,10,0,2
1747347472.059286905,61059,1306,10,0,1
1747347472.059286905,61059,1310,10,0,1
1747347472.059286905,61059,1315,10,0,1
1747347472.059286905,61059,1319,10,0,1
1747347472.059286905,61059,1323,10,0,0
1747347472.059286905,61059,1327,10,0,1
