Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.12.27-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

09:58:04      UID      TGID       TID   cswch/s nvcswch/s  Command
09:58:05        0        18         -     11.01      0.00  rcu_preempt
09:58:05        0         -        18     11.01      0.00  |__rcu_preempt
09:58:05        0        21         -      0.92      0.00  migration/0
09:58:05        0         -        21      0.92      0.00  |__migration/0
09:58:05        0        26         -      0.92      0.00  migration/1
09:58:05        0         -        26      0.92      0.00  |__migration/1
09:58:05        0        32         -      0.92      0.00  migration/2
09:58:05        0         -        32      0.92      0.00  |__migration/2
09:58:05        0        38         -      0.92      0.00  migration/3
09:58:05        0         -        38      0.92      0.00  |__migration/3
09:58:05        0        44         -      0.92      0.00  migration/4
09:58:05        0         -        44      0.92      0.00  |__migration/4
09:58:05        0        50         -      0.92      0.00  migration/5
09:58:05        0         -        50      0.92      0.00  |__migration/5
09:58:05        0        56         -      0.92      0.00  migration/6
09:58:05        0         -        56      0.92      0.00  |__migration/6
09:58:05        0        62         -      0.92      0.00  migration/7
09:58:05        0         -        62      0.92      0.00  |__migration/7
09:58:05        0        68         -      0.92      0.00  migration/8
09:58:05        0         -        68      0.92      0.00  |__migration/8
09:58:05        0        74         -      0.92      0.00  migration/9
09:58:05        0         -        74      0.92      0.00  |__migration/9
09:58:05        0        80         -      0.92      0.00  migration/10
09:58:05        0         -        80      0.92      0.00  |__migration/10
09:58:05        0        86         -      0.92      0.00  migration/11
09:58:05        0         -        86      0.92      0.00  |__migration/11
09:58:05        0        92         -      0.92      0.00  migration/12
09:58:05        0         -        92      0.92      0.00  |__migration/12
09:58:05        0        98         -      0.92      0.00  migration/13
09:58:05        0         -        98      0.92      0.00  |__migration/13
09:58:05        0       104         -      0.92      0.00  migration/14
09:58:05        0         -       104      0.92      0.00  |__migration/14
09:58:05        0       110         -      0.92      0.00  migration/15
09:58:05        0         -       110      0.92      0.00  |__migration/15
09:58:05        0       116         -      0.92      0.00  migration/16
09:58:05        0         -       116      0.92      0.00  |__migration/16
09:58:05        0       123         -      0.92      0.00  migration/17
09:58:05        0         -       123      0.92      0.00  |__migration/17
09:58:05        0       129         -      0.92      0.00  migration/18
09:58:05        0         -       129      0.92      0.00  |__migration/18
09:58:05        0       135         -      0.92      0.00  migration/19
09:58:05        0         -       135      0.92      0.00  |__migration/19
09:58:05        0       141         -      0.92      0.00  migration/20
09:58:05        0         -       141      0.92      0.00  |__migration/20
09:58:05        0       147         -      0.92      0.00  migration/21
09:58:05        0         -       147      0.92      0.00  |__migration/21
09:58:05        0       153         -      0.92      0.00  migration/22
09:58:05        0         -       153      0.92      0.00  |__migration/22
09:58:05        0       159         -      0.92      0.00  migration/23
09:58:05        0         -       159      0.92      0.00  |__migration/23
09:58:05        0       165         -      0.92      0.00  migration/24
09:58:05        0         -       165      0.92      0.00  |__migration/24
09:58:05        0       171         -      0.92      0.00  migration/25
09:58:05        0         -       171      0.92      0.00  |__migration/25
09:58:05        0       177         -      0.92      0.00  migration/26
09:58:05        0         -       177      0.92      0.00  |__migration/26
09:58:05        0       183         -      0.92      0.00  migration/27
09:58:05        0         -       183      0.92      0.00  |__migration/27
09:58:05        0       189         -      0.92      0.00  migration/28
09:58:05        0         -       189      0.92      0.00  |__migration/28
09:58:05        0       195         -      0.92      0.00  migration/29
09:58:05        0         -       195      0.92      0.00  |__migration/29
09:58:05        0       201         -      0.92      0.00  migration/30
09:58:05        0         -       201      0.92      0.00  |__migration/30
09:58:05        0       207         -      0.92      0.00  migration/31
09:58:05        0         -       207      0.92      0.00  |__migration/31
09:58:05        0       208         -      1.83      0.00  ksoftirqd/31
09:58:05        0         -       208      1.83      0.00  |__ksoftirqd/31
09:58:05        0       209         -      0.92      0.00  kworker/31:0-mm_percpu_wq
09:58:05        0         -       209      0.92      0.00  |__kworker/31:0-mm_percpu_wq
09:58:05        0       253         -      1.83      0.00  kcompactd0
09:58:05        0         -       253      1.83      0.00  |__kcompactd0
09:58:05        0       262         -      0.92      0.00  kworker/21:1-mm_percpu_wq
09:58:05        0         -       262      0.92      0.00  |__kworker/21:1-mm_percpu_wq
09:58:05        0       273         -      0.92      0.00  kworker/30:1-mm_percpu_wq
09:58:05        0         -       273      0.92      0.00  |__kworker/30:1-mm_percpu_wq
09:58:05        0       289         -      1.83      0.00  kworker/8:1-events
